date,AUT,CHE,CZE,DEU,NLD,POL,SVK,SVN
2021-03-04,467646.0,561068.0,1284288.0,2484306.0,1120566.0,1750659.0,317159.0,193285.0
2021-03-05,470314.0,562290.0,1299002.0,2493887.0,1125299.0,1766490.0,319582.0,194165.0
2021-03-06,472871.0,562290.0,1312164.0,2502151.0,1130694.0,1781345.0,322104.0,195086.0
2021-03-07,475070.0,562290.0,1321331.0,2508655.0,1135258.0,1794914.0,323390.0,195468.0
2021-03-08,476980.0,565034.0,1325291.0,2513784.0,1139102.0,1801083.0,323786.0,195678.0
2021-03-09,479391.0,566412.0,1335815.0,2520618.0,1143481.0,1811036.0,325993.0,196421.0
2021-03-10,481919.0,567903.0,1351195.0,2541781.0,1148836.0,1828313.0,329593.0,197374.0
2021-03-11,484916.0,569312.0,1365724.0,2546526.0,1154257.0,1849424.0,331571.0,198234.0
2021-03-12,488042.0,570645.0,1376998.0,2559296.0,1160380.0,1868297.0,333872.0,199004.0
2021-03-13,491065.0,570645.0,1392108.0,2569864.0,1166923.0,1889360.0,336235.0,199854.0
2021-03-14,493568.0,570645.0,1399078.0,2578842.0,1172975.0,1906632.0,337503.0,200374.0
2021-03-15,495464.0,573815.0,1402420.0,2585385.0,1178501.0,1917527.0,337960.0,200579.0
2021-03-16,497889.0,575253.0,1412962.0,2603064.0,1183567.0,1931921.0,339538.0,201497.0
2021-03-17,501224.0,577111.0,1426991.0,2610769.0,1189707.0,1956974.0,342430.0,202573.0
2021-03-18,504581.0,578861.0,1439019.0,2639258.0,1196045.0,1984248.0,344470.0,203544.0
2021-03-19,508096.0,580609.0,1449696.0,2654734.0,1203622.0,2010244.0,346149.0,204482.0
2021-03-20,511440.0,580609.0,1459406.0,2669233.0,1211447.0,2036700.0,347944.0,205509.0
2021-03-21,514153.0,580609.0,1469547.0,2670001.0,1218610.0,2058550.0,348869.0,206026.0
2021-03-22,516565.0,584252.0,1467333.0,2678262.0,1224947.0,2073129.0,349270.0,206317.0
2021-03-23,519980.0,586096.0,1475538.0,2699231.0,1230746.0,2089869.0,350551.0,207298.0
2021-03-24,523269.0,588118.0,1486510.0,2722988.0,1238664.0,2120671.0,352528.0,208588.0
2021-03-25,526393.0,590164.0,1495361.0,2744608.0,1246682.0,2154821.0,354182.0,209753.0
2021-03-26,530288.0,592217.0,1503307.0,2765297.0,1254722.0,2189966.0,355454.0,210785.0
2021-03-27,533786.0,592217.0,1511021.0,2782925.0,1263882.0,2221725.0,356985.0,212040.0
2021-03-28,536465.0,592217.0,1515029.0,2784652.0,1271580.0,2250991.0,357910.0,212678.0
2021-03-29,539541.0,596790.0,1516772.0,2794949.0,1278519.0,2267964.0,358115.0,212966.0
2021-03-30,542542.0,598713.0,1523668.0,2818630.0,1284585.0,2288826.0,359330.0,214045.0
2021-03-31,546229.0,601124.0,1532332.0,2843644.0,1292806.0,2321717.0,361185.0,215602.0
2021-04-01,549592.0,603092.0,1539617.0,2866323.0,1301127.0,2356970.0,362489.0,216939.0
2021-04-02,552729.0,605342.0,1545865.0,2882356.0,1308774.0,2387511.0,363874.0,218114.0
2021-04-03,556012.0,605342.0,1549734.0,2886029.0,1316913.0,2415584.0,364622.0,219420.0
2021-04-04,558755.0,605342.0,1551896.0,2896329.0,1324021.0,2438542.0,365242.0,220141.0
2021-04-05,560972.0,605342.0,1553820.0,2902309.0,1329560.0,2448463.0,365400.0,220425.0
2021-04-06,562907.0,610274.0,1555245.0,2909902.0,1335312.0,2456709.0,365733.0,220698.0
2021-04-07,566008.0,612575.0,1560777.0,2940279.0,1341742.0,2471617.0,366894.0,221890.0
2021-04-08,568914.0,615024.0,1567848.0,2966789.0,1350034.0,2499507.0,368470.0,223416.0
2021-04-09,571616.0,617543.0,1573153.0,2990724.0,1358016.0,2528006.0,369393.0,224699.0
2021-04-10,574755.0,617543.0,1577972.0,3009452.0,1366024.0,2552898.0,370473.0,225950.0
2021-04-11,577007.0,617543.0,1580189.0,3012158.0,1374451.0,2574631.0,371062.0,226499.0
2021-04-12,578950.0,623126.0,1581184.0,3024604.0,1381182.0,2586647.0,371168.0,226786.0
2021-04-13,581263.0,625367.0,1585037.0,3054025.0,1387961.0,2599850.0,372038.0,227836.0
2021-04-14,584205.0,627968.0,1590124.0,3085142.0,1393543.0,2621116.0,373107.0,229076.0
2021-04-15,586883.0,630194.0,1593847.0,3110252.0,1402433.0,2642242.0,373950.0,229967.0
2021-04-16,589299.0,632399.0,1597103.0,3134108.0,1411474.0,2660088.0,374586.0,230826.0
2021-04-17,591347.0,632399.0,1600341.0,3154305.0,1419871.0,2675874.0,375336.0,231593.0
2021-04-18,593423.0,632399.0,1601881.0,3155522.0,1428440.0,2688025.0,375974.0,232071.0
2021-04-19,595540.0,637304.0,1602711.0,3167137.0,1435601.0,2695327.0,376067.0,232311.0
2021-04-20,597566.0,639445.0,1606030.0,3198534.0,1442481.0,2704571.0,376709.0,233031.0
2021-04-21,600089.0,642131.0,1609861.0,3222888.0,1451071.0,2718493.0,377473.0,234067.0
2021-04-22,602494.0,644396.0,1612832.0,3254609.0,1460753.0,2731256.0,378150.0,234811.0
2021-04-23,604823.0,646509.0,1615461.0,3276871.0,1470037.0,2742122.0,378635.0,235711.0
2021-04-24,606954.0,646509.0,1618068.0,3291293.0,1478144.0,2751632.0,379476.0,236613.0
2021-04-25,608979.0,646509.0,1619383.0,3306692.0,1486205.0,2758856.0,379911.0,237028.0
2021-04-26,610545.0,651822.0,1620206.0,3312653.0,1492437.0,2762323.0,380010.0,237219.0
2021-04-27,612170.0,653957.0,1622777.0,3338564.0,1497806.0,2768034.0,380498.0,238023.0
