date,0,GBR,SWE,USA,Arizona,Hawaii,Washington,New York City,King
2021-02-14,511438.0,117387.0,12428.0,487206.0,14978.0,423.0,4739.0,28270.0,1313.0
2021-02-15,513654.0,117622.0,12428.0,488160.0,14978.0,423.0,4739.0,28341.0,1313.0
2021-02-16,516797.0,118421.0,12487.0,489892.0,14981.0,423.0,4777.0,28428.0,1323.0
2021-02-17,519955.0,119159.0,12569.0,492303.0,15084.0,424.0,4824.0,28493.0,1331.0
2021-02-18,522617.0,119614.0,12598.0,494815.0,15294.0,425.0,4868.0,28590.0,1350.0
2021-02-19,525459.0,120147.0,12649.0,497430.0,15439.0,427.0,4886.0,28686.0,1359.0
2021-02-20,527002.0,120593.0,12649.0,499232.0,15480.0,427.0,4886.0,28748.0,1359.0
2021-02-21,528047.0,120810.0,12649.0,500448.0,15505.0,428.0,4886.0,28824.0,1359.0
2021-02-22,530219.0,120988.0,12649.0,501751.0,15502.0,428.0,4924.0,28888.0,1372.0
2021-02-23,533075.0,121536.0,12713.0,504026.0,15651.0,428.0,4947.0,28954.0,1373.0
2021-02-24,535645.0,121979.0,12793.0,507202.0,15693.0,432.0,4988.0,29025.0,1382.0
2021-02-25,537774.0,122303.0,12798.0,509571.0,15821.0,432.0,5015.0,29088.0,1392.0
2021-02-26,540568.0,122648.0,12826.0,511698.0,15897.0,434.0,5024.0,29173.0,1396.0
2021-02-27,542213.0,122939.0,12826.0,513194.0,15967.0,436.0,5024.0,29253.0,1396.0
2021-02-28,543308.0,123083.0,12826.0,514280.0,15980.0,436.0,5024.0,29332.0,1396.0
2021-03-01,545463.0,123187.0,12826.0,515796.0,15979.0,436.0,5038.0,29408.0,1396.0
2021-03-02,548001.0,123530.0,12882.0,517750.0,16065.0,436.0,5056.0,29473.0,1399.0
2021-03-03,550696.0,124017.0,12964.0,520246.0,16089.0,438.0,5075.0,29564.0,1408.0
2021-03-04,553001.0,124259.0,12977.0,522186.0,16185.0,438.0,5098.0,29640.0,1415.0
2021-03-05,555764.0,124495.0,13003.0,523971.0,16272.0,440.0,5104.0,29700.0,1417.0
2021-03-06,557362.0,124654.0,13003.0,525479.0,16323.0,441.0,5107.0,29760.0,1417.0
2021-03-07,558485.0,124736.0,13003.0,526172.0,16328.0,442.0,5108.0,29823.0,1417.0
2021-03-08,560547.0,124801.0,13003.0,526915.0,16328.0,442.0,5129.0,29866.0,1427.0
2021-03-09,563200.0,125032.0,13042.0,528722.0,16326.0,442.0,5141.0,29911.0,1429.0
2021-03-10,565717.0,125222.0,13088.0,530296.0,16404.0,445.0,5159.0,29983.0,1435.0
2021-03-11,568078.0,125403.0,13111.0,531868.0,16464.0,445.0,5167.0,30068.0,1437.0
2021-03-12,570361.0,125579.0,13146.0,533461.0,16519.0,446.0,5183.0,30116.0,1441.0
2021-03-13,572042.0,125701.0,13146.0,535044.0,16546.0,447.0,5183.0,30174.0,1441.0
2021-03-14,573378.0,125753.0,13146.0,535622.0,16553.0,448.0,5183.0,30258.0,1441.0
2021-03-15,575407.0,125817.0,13146.0,536376.0,16553.0,448.0,5192.0,30303.0,1442.0
2021-03-16,578061.0,125927.0,13172.0,537549.0,16574.0,448.0,5206.0,30366.0,1445.0
2021-03-17,580363.0,126068.0,13228.0,538750.0,16586.0,448.0,5212.0,30406.0,1444.0
2021-03-18,582965.0,126163.0,13236.0,540393.0,16645.0,448.0,5225.0,30471.0,1451.0
2021-03-19,585314.0,126263.0,13262.0,541509.0,16695.0,449.0,5224.0,30519.0,1451.0
2021-03-20,587175.0,126359.0,13262.0,542307.0,16733.0,450.0,5224.0,30564.0,1451.0
2021-03-21,588537.0,126393.0,13262.0,542795.0,16745.0,451.0,5224.0,30564.0,1451.0
2021-03-22,591052.0,126411.0,13262.0,543383.0,16745.0,451.0,5232.0,30564.0,1453.0
2021-03-23,593897.0,126523.0,13315.0,544243.0,16798.0,451.0,5249.0,30564.0,1454.0
2021-03-24,596466.0,126621.0,13357.0,545724.0,16842.0,454.0,5250.0,30793.0,1460.0
2021-03-25,599513.0,126684.0,13373.0,547254.0,16874.0,455.0,5286.0,30852.0,1462.0
2021-03-26,603023.0,126755.0,13402.0,548396.0,16898.0,456.0,5288.0,30898.0,1460.0
2021-03-27,605002.0,126813.0,13402.0,549176.0,16913.0,459.0,5288.0,30949.0,1460.0
2021-03-28,606370.0,126834.0,13402.0,549690.0,16919.0,459.0,5288.0,31026.0,1460.0
2021-03-29,608480.0,126857.0,13402.0,550397.0,16918.0,459.0,5296.0,31117.0,1463.0
2021-03-30,611375.0,126912.0,13430.0,551273.0,16941.0,459.0,5302.0,31142.0,1466.0
2021-03-31,614302.0,126955.0,13465.0,552352.0,16967.0,460.0,5309.0,31209.0,1467.0
2021-04-01,617051.0,127006.0,13498.0,553420.0,16977.0,460.0,5316.0,31262.0,1470.0
2021-04-02,619536.0,127058.0,13498.0,554361.0,16989.0,460.0,5325.0,31316.0,1472.0
2021-04-03,621604.0,127068.0,13498.0,555078.0,16991.0,464.0,5326.0,31388.0,1472.0
2021-04-04,623331.0,127078.0,13498.0,555369.0,16994.0,464.0,5326.0,31449.0,1472.0
2021-04-05,624994.0,127106.0,13498.0,555877.0,16990.0,464.0,5338.0,31500.0,1475.0
2021-04-06,626927.0,127126.0,13533.0,556718.0,16997.0,464.0,5350.0,31531.0,1477.0
2021-04-07,630188.0,127171.0,13578.0,559289.0,17025.0,464.0,5357.0,31598.0,1480.0
2021-04-08,633916.0,127224.0,13595.0,560292.0,17055.0,467.0,5367.0,31641.0,1483.0
2021-04-09,636945.0,127284.0,13621.0,561164.0,17062.0,467.0,5373.0,31694.0,1484.0
2021-04-10,639053.0,127324.0,13621.0,561873.0,17092.0,468.0,5373.0,31731.0,1484.0
2021-04-11,641200.0,127331.0,13621.0,562156.0,17086.0,468.0,5373.0,31792.0,1484.0
2021-04-12,643513.0,127346.0,13621.0,562623.0,17086.0,468.0,5380.0,31853.0,1485.0
2021-04-13,646564.0,127369.0,13660.0,563446.0,17105.0,468.0,5391.0,31887.0,1489.0
2021-04-14,649615.0,127407.0,13720.0,564402.0,17109.0,470.0,5407.0,31957.0,1492.0
2021-04-15,652381.0,127438.0,13761.0,565289.0,17123.0,470.0,5412.0,32006.0,1493.0
2021-04-16,655027.0,127472.0,13788.0,566224.0,17153.0,471.0,5427.0,32040.0,1496.0
2021-04-17,657013.0,127508.0,13788.0,566904.0,,,,,
