date,California,Florida,Illinois,Indiana,Maryland,Massachusetts,Nevada,New York,North Carolina,Oregon,Pennsylvania,Washington,CAN,GBR,ITA,0
2020-03-26,83.0,29.0,26.0,23.0,4.0,25.0,10.0,502.0,2.0,11.0,16.0,152.0,57.0,886.0,8215.0,37.0
2020-03-27,104.0,46.0,37.0,32.0,5.0,35.0,10.0,645.0,3.0,12.0,23.0,179.0,66.0,1174.0,9134.0,50.0
2020-03-28,122.0,56.0,50.0,38.0,10.0,44.0,14.0,935.0,4.0,13.0,35.0,193.0,82.0,1466.0,10023.0,58.0
2020-03-29,132.0,60.0,71.0,40.0,11.0,48.0,15.0,1180.0,6.0,13.0,40.0,209.0,96.0,1679.0,10779.0,64.0
2020-03-30,147.0,72.0,84.0,44.0,15.0,56.0,18.0,1512.0,6.0,16.0,48.0,221.0,125.0,2053.0,11591.0,72.0
2020-03-31,184.0,85.0,107.0,61.0,18.0,89.0,26.0,1929.0,10.0,18.0,72.0,226.0,152.0,2457.0,12428.0,95.0
2020-04-01,212.0,100.0,146.0,80.0,33.0,122.0,32.0,2415.0,11.0,19.0,78.0,250.0,175.0,3130.0,13155.0,115.0
2020-04-02,247.0,144.0,165.0,94.0,36.0,154.0,38.0,2963.0,17.0,21.0,91.0,272.0,224.0,3787.0,13915.0,137.0
2020-04-03,282.0,169.0,212.0,118.0,42.0,192.0,43.0,3716.0,23.0,22.0,102.0,293.0,277.0,4524.0,14681.0,156.0
2020-04-04,323.0,194.0,248.0,136.0,54.0,216.0,46.0,4535.0,30.0,26.0,140.0,318.0,360.0,5281.0,15362.0,190.0
2020-04-05,351.0,220.0,283.0,151.0,68.0,231.0,46.0,5335.0,37.0,27.0,159.0,344.0,435.0,5882.0,15887.0,209.0
2020-04-06,386.0,253.0,309.0,171.0,92.0,260.0,58.0,6149.0,42.0,29.0,170.0,383.0,520.0,6452.0,16523.0,235.0
2020-04-07,447.0,295.0,384.0,208.0,104.0,356.0,60.0,7185.0,50.0,33.0,241.0,409.0,581.0,7557.0,17127.0,273.0
2020-04-08,506.0,322.0,464.0,246.0,124.0,433.0,80.0,8138.0,61.0,38.0,313.0,430.0,648.0,8589.0,17669.0,318.0
2020-04-09,548.0,370.0,534.0,295.0,139.0,503.0,82.0,9166.0,74.0,44.0,344.0,456.0,771.0,9706.0,18279.0,352.0
2020-04-10,594.0,418.0,607.0,353.0,172.0,599.0,86.0,10162.0,78.0,48.0,435.0,483.0,867.0,10829.0,18849.0,384.0
2020-04-11,632.0,445.0,682.0,389.0,207.0,686.0,111.0,11159.0,86.0,51.0,515.0,498.0,986.0,11673.0,19468.0,412.0
2020-04-12,676.0,460.0,727.0,405.0,236.0,756.0,113.0,12116.0,86.0,52.0,525.0,511.0,1095.0,12330.0,19899.0,450.0
2020-04-13,725.0,498.0,800.0,414.0,262.0,844.0,114.0,12998.0,91.0,53.0,563.0,525.0,1225.0,13055.0,20465.0,485.0
2020-04-14,778.0,570.0,878.0,458.0,302.0,957.0,130.0,14001.0,116.0,55.0,746.0,552.0,1361.0,14135.0,21067.0,534.0
2020-04-15,885.0,613.0,958.0,511.0,413.0,1108.0,137.0,14937.0,128.0,58.0,833.0,572.0,1515.0,15019.0,21645.0,598.0
2020-04-16,971.0,667.0,1081.0,554.0,459.0,1245.0,142.0,15669.0,140.0,64.0,940.0,588.0,1718.0,16059.0,22170.0,671.0
2020-04-17,1050.0,725.0,1142.0,599.0,494.0,1404.0,151.0,16473.0,159.0,70.0,1027.0,610.0,1844.0,16973.0,22745.0,739.0
2020-04-18,1146.0,747.0,1272.0,633.0,534.0,1560.0,155.0,17141.0,175.0,72.0,1150.0,629.0,1987.0,18081.0,23227.0,833.0
2020-04-19,1176.0,773.0,1302.0,652.0,548.0,1706.0,158.0,17793.0,183.0,74.0,1285.0,637.0,2145.0,18514.0,23660.0,858.0
2020-04-20,1223.0,822.0,1359.0,666.0,582.0,1809.0,163.0,18412.0,187.0,75.0,1366.0,661.0,2291.0,19090.0,24114.0,890.0
2020-04-21,1316.0,866.0,1479.0,731.0,652.0,1961.0,163.0,19040.0,217.0,78.0,1620.0,683.0,2484.0,20314.0,24648.0,969.0
2020-04-22,1425.0,926.0,1577.0,764.0,698.0,2182.0,187.0,19647.0,242.0,78.0,1720.0,696.0,2679.0,21171.0,25085.0,1052.0
2020-04-23,1548.0,986.0,1696.0,811.0,748.0,2360.0,195.0,20212.0,253.0,83.0,1723.0,717.0,2850.0,21855.0,25549.0,1160.0
2020-04-24,1619.0,1045.0,1804.0,851.0,798.0,2556.0,203.0,20759.0,270.0,86.0,1786.0,731.0,3030.0,22873.0,25969.0,1215.0
2020-04-25,1692.0,1054.0,1884.0,897.0,875.0,2730.0,206.0,21326.0,304.0,87.0,1842.0,743.0,3217.0,23689.0,26384.0,1277.0
2020-04-26,1716.0,1073.0,1943.0,928.0,910.0,2899.0,206.0,21804.0,309.0,91.0,1871.0,757.0,3374.0,24053.0,26644.0,1299.0
2020-04-27,1800.0,1087.0,1992.0,932.0,945.0,3003.0,219.0,22267.0,331.0,92.0,1946.0,771.0,3559.0,24376.0,26977.0,1365.0
2020-04-28,1884.0,1170.0,2132.0,992.0,1016.0,3153.0,225.0,22777.0,353.0,99.0,2092.0,792.0,3756.0,25347.0,27359.0,1434.0
2020-04-29,1961.0,1216.0,2221.0,1065.0,1078.0,3405.0,237.0,23287.0,366.0,101.0,2392.0,805.0,4000.0,26118.0,27682.0,1505.0
2020-04-30,2057.0,1267.0,2361.0,1114.0,1139.0,3562.0,243.0,23616.0,385.0,103.0,2580.0,822.0,4179.0,26754.0,27967.0,1580.0
2020-05-01,2147.0,1313.0,2464.0,1175.0,1192.0,3716.0,254.0,23841.0,405.0,104.0,2671.0,829.0,4381.0,27454.0,28236.0,1660.0
2020-05-02,2213.0,1363.0,2576.0,1229.0,1251.0,3846.0,257.0,24035.0,428.0,109.0,2794.0,833.0,4529.0,28039.0,28710.0,1720.0
2020-05-03,2235.0,1378.0,2632.0,1246.0,1281.0,4004.0,262.0,24576.0,436.0,109.0,2843.0,840.0,4669.0,28292.0,28884.0,1741.0
2020-05-04,2297.0,1398.0,2673.0,1264.0,1317.0,4090.0,266.0,24788.0,454.0,109.0,2880.0,846.0,4911.0,28565.0,29079.0,1787.0
2020-05-05,2386.0,1470.0,2843.0,1326.0,1390.0,4212.0,276.0,25028.0,477.0,113.0,3206.0,863.0,5081.0,29290.0,29315.0,1869.0
2020-05-06,2478.0,1538.0,2977.0,1377.0,1443.0,4420.0,286.0,25956.0,497.0,115.0,3360.0,881.0,5240.0,29937.0,29684.0,1948.0
2020-05-07,2561.0,1599.0,3139.0,1414.0,1503.0,4552.0,293.0,26206.0,521.0,121.0,3599.0,903.0,5387.0,30395.0,29958.0,2025.0
2020-05-08,2650.0,1668.0,3262.0,1447.0,1560.0,4702.0,301.0,26358.0,537.0,124.0,3724.0,915.0,5540.0,30975.0,30201.0,2100.0
2020-05-09,2732.0,1714.0,3362.0,1490.0,1614.0,4840.0,306.0,26584.0,554.0,127.0,3793.0,925.0,5704.0,31250.0,30395.0,2167.0
2020-05-10,2769.0,1720.0,3426.0,1508.0,1644.0,4979.0,306.0,26798.0,561.0,127.0,3819.0,939.0,5822.0,31467.0,30560.0,2191.0
2020-05-11,2820.0,1734.0,3480.0,1540.0,1683.0,5108.0,312.0,27003.0,571.0,130.0,3846.0,957.0,5956.0,31655.0,30739.0,2235.0
2020-05-12,2902.0,1778.0,3617.0,1578.0,1756.0,5141.0,321.0,27282.0,597.0,130.0,3924.0,972.0,6107.0,32270.0,30911.0,2304.0
2020-05-13,3014.0,1826.0,3815.0,1619.0,1809.0,5315.0,331.0,27448.0,615.0,134.0,4104.0,977.0,6210.0,32718.0,31106.0,2402.0
2020-05-14,3039.0,1874.0,3945.0,1646.0,1866.0,5482.0,339.0,27617.0,632.0,137.0,4298.0,991.0,6331.0,33071.0,31368.0,2419.0
2020-05-15,3192.0,1916.0,4075.0,1691.0,1911.0,5592.0,345.0,27755.0,660.0,137.0,4432.0,1008.0,6452.0,33422.0,31610.0,2545.0
2020-05-16,3254.0,1963.0,4149.0,1741.0,1957.0,5705.0,349.0,27953.0,671.0,137.0,4490.0,1015.0,6571.0,33833.0,31763.0,2600.0
2020-05-17,3290.0,1972.0,4198.0,1751.0,1992.0,5797.0,350.0,28168.0,679.0,137.0,4504.0,1016.0,6661.0,33900.0,31908.0,2634.0
2020-05-18,3322.0,1996.0,4257.0,1765.0,2023.0,5862.0,364.0,28302.0,684.0,138.0,4560.0,1020.0,6753.0,34046.0,32007.0,2664.0
2020-05-19,3422.0,2051.0,4399.0,1824.0,2081.0,5938.0,373.0,28437.0,711.0,140.0,4675.0,1042.0,6828.0,34547.0,32169.0,2753.0
2020-05-20,3514.0,2095.0,4547.0,1864.0,2123.0,6066.0,378.0,28540.0,721.0,144.0,4794.0,1045.0,6950.0,34876.0,32330.0,2827.0
2020-05-21,3624.0,2143.0,4634.0,1913.0,2159.0,6148.0,381.0,28663.0,734.0,145.0,4887.0,1054.0,7046.0,35149.0,32486.0,2926.0
2020-05-22,3690.0,2189.0,4740.0,1941.0,2207.0,6228.0,387.0,28802.0,754.0,147.0,5032.0,1061.0,7144.0,35440.0,32616.0,2984.0
2020-05-23,3768.0,2232.0,4817.0,1964.0,2243.0,6304.0,392.0,28900.0,763.0,147.0,5121.0,1062.0,7238.0,35660.0,32735.0,3060.0
2020-05-24,3790.0,2236.0,4884.0,1976.0,2277.0,6372.0,394.0,29046.0,771.0,148.0,5145.0,1069.0,7326.0,36039.0,32785.0,3081.0
2020-05-25,3808.0,2251.0,4912.0,1984.0,2302.0,6416.0,396.0,29138.0,780.0,148.0,5159.0,1076.0,7420.0,36143.0,32877.0,3098.0
2020-05-26,3859.0,2258.0,4960.0,2004.0,2333.0,6473.0,396.0,29241.0,789.0,148.0,5175.0,1091.0,7512.0,36274.0,32955.0,3133.0
2020-05-27,3961.0,2318.0,5118.0,2030.0,2392.0,6547.0,402.0,29339.0,827.0,148.0,5290.0,1106.0,7606.0,36696.0,33072.0,3224.0
2020-05-28,4042.0,2363.0,5225.0,2068.0,2428.0,6640.0,410.0,29438.0,859.0,151.0,5397.0,1116.0,7717.0,37039.0,33142.0,3297.0
2020-05-29,4144.0,2412.0,5308.0,2110.0,2466.0,6718.0,415.0,29535.0,888.0,151.0,5467.0,1120.0,7797.0,37313.0,33229.0,3381.0
2020-05-30,4214.0,2446.0,5368.0,2125.0,2509.0,6768.0,417.0,29612.0,903.0,153.0,5537.0,1126.0,7857.0,37467.0,33340.0,3449.0
2020-05-31,4242.0,2450.0,5426.0,2134.0,2532.0,6846.0,419.0,29699.0,911.0,153.0,5555.0,1126.0,7906.0,37527.0,33415.0,3474.0
2020-06-01,4287.0,2459.0,5458.0,2142.0,2552.0,7035.0,420.0,29766.0,923.0,154.0,5574.0,1133.0,7952.0,37613.0,33475.0,3504.0
2020-06-02,4360.0,2529.0,5567.0,2197.0,2597.0,7085.0,420.0,29847.0,950.0,157.0,5670.0,1139.0,8008.0,37863.0,33530.0,3571.0
2020-06-03,4422.0,2565.0,5665.0,2207.0,2641.0,7152.0,429.0,29918.0,971.0,159.0,5742.0,1145.0,8062.0,38117.0,33601.0,3631.0
2020-06-04,4484.0,2606.0,5772.0,2231.0,2668.0,7201.0,429.0,30011.0,993.0,159.0,5862.0,1150.0,8126.0,38247.0,33689.0,3686.0
2020-06-05,4550.0,2659.0,5834.0,2258.0,2702.0,7235.0,436.0,30066.0,1001.0,161.0,5952.0,1160.0,8166.0,38505.0,33774.0,3747.0
2020-06-06,4626.0,2687.0,5898.0,2292.0,2740.0,7289.0,437.0,30123.0,1020.0,163.0,5986.0,1163.0,8228.0,38648.0,33846.0,3816.0
2020-06-07,4653.0,2699.0,5939.0,2303.0,2749.0,7316.0,438.0,30183.0,1024.0,164.0,5997.0,1163.0,8269.0,38702.0,33899.0,3842.0
2020-06-08,4679.0,2711.0,6142.0,2316.0,2776.0,7353.0,442.0,30239.0,1041.0,164.0,6007.0,1168.0,8313.0,38749.0,33964.0,3859.0
2020-06-09,4775.0,2764.0,6237.0,2339.0,2811.0,7408.0,445.0,30309.0,1069.0,169.0,6070.0,1181.0,8347.0,38946.0,34043.0,3931.0
2020-06-10,4869.0,2800.0,6302.0,2355.0,2844.0,7454.0,449.0,30376.0,1096.0,169.0,6143.0,1183.0,8382.0,39110.0,34114.0,4020.0
2020-06-11,4941.0,2847.0,6388.0,2380.0,2875.0,7492.0,460.0,30431.0,1114.0,171.0,6187.0,1198.0,8413.0,39186.0,34167.0,4084.0
2020-06-12,4986.0,2876.0,6469.0,2396.0,2900.0,7538.0,462.0,30511.0,1128.0,174.0,6229.0,1207.0,8442.0,39317.0,34223.0,4120.0
2020-06-13,5059.0,2924.0,6491.0,2413.0,2926.0,7576.0,463.0,30565.0,1135.0,175.0,6264.0,1216.0,8470.0,39424.0,34301.0,4192.0
2020-06-14,5089.0,2930.0,6512.0,2422.0,2939.0,7624.0,464.0,30605.0,1139.0,176.0,6275.0,1220.0,8489.0,39451.0,34345.0,4216.0
2020-06-15,5120.0,2937.0,6543.0,2433.0,2947.0,7646.0,466.0,30645.0,1156.0,180.0,6307.0,1223.0,8497.0,39480.0,34371.0,4241.0
2020-06-16,5202.0,2992.0,6608.0,2447.0,2982.0,7664.0,467.0,30683.0,1185.0,182.0,6337.0,1234.0,8521.0,39600.0,34405.0,4307.0
2020-06-17,5283.0,3017.0,6687.0,2475.0,2996.0,7733.0,473.0,30722.0,1198.0,183.0,6376.0,1229.0,8542.0,39710.0,34448.0,4363.0
2020-06-18,5359.0,3060.0,6737.0,2491.0,3016.0,7769.0,475.0,30767.0,1209.0,187.0,6417.0,1246.0,8555.0,39777.0,34514.0,4430.0
2020-06-19,5425.0,3103.0,6801.0,2516.0,3030.0,7799.0,479.0,30816.0,1223.0,188.0,6446.0,1258.0,8580.0,39861.0,34561.0,4480.0
2020-06-20,5495.0,3143.0,6846.0,2536.0,3052.0,7827.0,486.0,30839.0,1239.0,188.0,6467.0,1268.0,8609.0,39932.0,34610.0,4546.0
2020-06-21,5517.0,3160.0,6865.0,2540.0,3066.0,7857.0,487.0,30884.0,1245.0,190.0,6472.0,1271.0,8626.0,39963.0,34634.0,4558.0
2020-06-22,5561.0,3172.0,6889.0,2553.0,3074.0,7873.0,490.0,30934.0,1250.0,192.0,6475.0,1277.0,8646.0,39976.0,34657.0,4591.0
2020-06-23,5637.0,3237.0,6925.0,2569.0,3092.0,7889.0,492.0,30970.0,1276.0,192.0,6511.0,1285.0,8670.0,40070.0,34675.0,4656.0
2020-06-24,5728.0,3280.0,6986.0,2578.0,3108.0,7937.0,494.0,31001.0,1295.0,195.0,6568.0,1294.0,8700.0,40157.0,34644.0,4735.0
2020-06-25,5810.0,3326.0,7024.0,2586.0,3129.0,7962.0,495.0,31029.0,1305.0,199.0,6602.0,1301.0,8723.0,40256.0,34678.0,4801.0
2020-06-26,5872.0,3365.0,7059.0,2595.0,3142.0,8012.0,498.0,31075.0,1319.0,204.0,6625.0,1305.0,8730.0,40333.0,34708.0,4850.0
2020-06-27,5902.0,3389.0,7083.0,2616.0,3157.0,8040.0,500.0,31105.0,1334.0,204.0,6652.0,1311.0,8739.0,40373.0,34716.0,4878.0
2020-06-28,5937.0,3418.0,7098.0,2619.0,3168.0,8060.0,500.0,31137.0,1338.0,204.0,6655.0,1311.0,8749.0,40404.0,34738.0,4902.0
2020-06-29,5979.0,3446.0,7115.0,2624.0,3175.0,8095.0,505.0,31143.0,1341.0,207.0,6663.0,1321.0,8768.0,40425.0,34744.0,4930.0
2020-06-30,6083.0,3504.0,7136.0,2640.0,3190.0,8054.0,507.0,31776.0,1362.0,210.0,6695.0,1333.0,8780.0,40479.0,34767.0,5022.0
2020-07-01,6168.0,3549.0,7160.0,2650.0,3205.0,8081.0,512.0,31791.0,1389.0,211.0,6704.0,1340.0,8790.0,40576.0,34788.0,5089.0
2020-07-02,6263.0,3616.0,7197.0,2662.0,3212.0,8132.0,525.0,31814.0,1402.0,212.0,6758.0,1343.0,8806.0,40617.0,34818.0,5169.0
2020-07-03,6315.0,3683.0,7222.0,2682.0,3223.0,8149.0,530.0,31836.0,1413.0,215.0,6790.0,1353.0,8813.0,40666.0,34833.0,5211.0
2020-07-04,6329.0,3701.0,7234.0,2687.0,3236.0,8172.0,530.0,31860.0,1414.0,216.0,6793.0,1355.0,8821.0,40698.0,34854.0,5221.0
2020-07-05,6369.0,3730.0,7241.0,2693.0,3243.0,8183.0,537.0,31895.0,1414.0,218.0,6797.0,1360.0,8823.0,40717.0,34861.0,5258.0
2020-07-06,6452.0,3777.0,7250.0,2698.0,3246.0,8198.0,537.0,31911.0,1424.0,218.0,6798.0,1370.0,8836.0,40728.0,34869.0,5321.0
2020-07-07,6563.0,3840.0,7281.0,2717.0,3266.0,8213.0,549.0,31934.0,1446.0,224.0,6835.0,1385.0,8843.0,40782.0,34899.0,5408.0
2020-07-08,6708.0,3888.0,7315.0,2732.0,3275.0,8243.0,556.0,31945.0,1470.0,228.0,6864.0,1395.0,8855.0,40839.0,34914.0,5519.0
2020-07-09,6825.0,4008.0,7333.0,2739.0,3288.0,8268.0,574.0,31979.0,1487.0,233.0,6895.0,1410.0,8865.0,40870.0,34926.0,5618.0
2020-07-10,6936.0,4101.0,7349.0,2748.0,3303.0,8296.0,581.0,32004.0,1503.0,235.0,6929.0,1426.0,8879.0,40904.0,34938.0,5717.0
2020-07-11,7012.0,4196.0,7372.0,2756.0,3310.0,8310.0,592.0,32019.0,1520.0,235.0,6945.0,1426.0,8882.0,40921.0,34945.0,5787.0
2020-07-12,7042.0,4241.0,7391.0,2760.0,3319.0,8325.0,593.0,32029.0,1532.0,237.0,6950.0,1438.0,8887.0,40930.0,34954.0,5814.0
2020-07-13,7086.0,4276.0,7398.0,2762.0,3325.0,8330.0,596.0,32075.0,1547.0,240.0,6955.0,1439.0,8895.0,40940.0,34967.0,5846.0
2020-07-14,7227.0,4408.0,7425.0,2775.0,3334.0,8340.0,613.0,32092.0,1582.0,247.0,6973.0,1465.0,8900.0,40984.0,34984.0,5952.0
2020-07-15,7368.0,4520.0,7435.0,2785.0,3341.0,8368.0,619.0,32115.0,1598.0,249.0,7011.0,1486.0,8914.0,41010.0,34997.0,6065.0
2020-07-16,7490.0,4676.0,7457.0,2795.0,3347.0,8380.0,627.0,32133.0,1617.0,252.0,7039.0,1492.0,8926.0,41034.0,35017.0,6160.0
2020-07-17,7607.0,4804.0,7468.0,2803.0,3359.0,8402.0,638.0,32147.0,1638.0,256.0,7057.0,1498.0,8936.0,41060.0,35028.0,6245.0
2020-07-18,7697.0,4894.0,7486.0,2820.0,3368.0,8419.0,647.0,32167.0,1653.0,259.0,7068.0,1509.0,8939.0,41069.0,35042.0,6331.0
2020-07-19,7710.0,4981.0,7491.0,2822.0,3377.0,8431.0,648.0,32187.0,1661.0,262.0,7074.0,1512.0,8943.0,41080.0,35045.0,6342.0
2020-07-20,7764.0,5071.0,7500.0,2825.0,3382.0,8433.0,650.0,32203.0,1676.0,264.0,7076.0,1521.0,8947.0,41090.0,35058.0,6355.0
2020-07-21,7883.0,5205.0,7521.0,2846.0,3402.0,8450.0,680.0,32218.0,1702.0,272.0,7094.0,1531.0,8954.0,41115.0,35073.0,6444.0
2020-07-22,8038.0,5344.0,7544.0,2863.0,3405.0,8468.0,705.0,32228.0,1729.0,274.0,7125.0,1534.0,8958.0,41132.0,35082.0,6574.0
2020-07-23,8190.0,5517.0,7563.0,2880.0,3409.0,8484.0,709.0,32270.0,1754.0,277.0,7142.0,1548.0,8966.0,41141.0,35092.0,6699.0
2020-07-24,8325.0,5652.0,7580.0,2884.0,3422.0,8498.0,722.0,32278.0,1769.0,285.0,7162.0,1590.0,8970.0,41173.0,35097.0,6791.0
2020-07-25,8428.0,5776.0,7593.0,2895.0,3433.0,8510.0,733.0,32295.0,1801.0,286.0,7167.0,1591.0,8974.0,41188.0,35102.0,6869.0
2020-07-26,8451.0,5853.0,7595.0,2903.0,3440.0,8529.0,734.0,32305.0,1807.0,291.0,7170.0,1595.0,8978.0,41196.0,35107.0,6887.0
2020-07-27,8544.0,5930.0,7619.0,2906.0,3447.0,8536.0,739.0,32322.0,1815.0,289.0,7174.0,1610.0,8991.0,41199.0,35112.0,6943.0
2020-07-28,8716.0,6116.0,7645.0,2924.0,3458.0,8551.0,760.0,32333.0,1847.0,305.0,7197.0,1632.0,9001.0,41220.0,35123.0,7058.0
2020-07-29,8884.0,6332.0,7661.0,2932.0,3478.0,8580.0,782.0,32342.0,1889.0,313.0,7219.0,1642.0,9006.0,41254.0,35129.0,7172.0
2020-07-30,9009.0,6585.0,7677.0,2946.0,3488.0,8595.0,805.0,32362.0,1929.0,318.0,7248.0,1652.0,9019.0,41254.0,35132.0,7263.0
2020-07-31,9222.0,6842.0,7703.0,2965.0,3493.0,8609.0,831.0,32372.0,1947.0,325.0,7261.0,1653.0,9025.0,41274.0,35141.0,7404.0
2020-08-01,9365.0,7021.0,7707.0,2971.0,3506.0,8626.0,832.0,32390.0,1989.0,329.0,7270.0,1675.0,9029.0,41287.0,35146.0,7509.0
2020-08-02,9399.0,7083.0,7718.0,2975.0,3515.0,8638.0,833.0,32401.0,1996.0,331.0,7274.0,1679.0,9032.0,41292.0,35154.0,7534.0
2020-08-03,9500.0,7156.0,7728.0,2980.0,3523.0,8648.0,847.0,32413.0,2013.0,334.0,7276.0,1684.0,9035.0,41293.0,35166.0,7590.0
2020-08-04,9696.0,7401.0,7747.0,2996.0,3530.0,8657.0,862.0,32422.0,2038.0,336.0,7296.0,1705.0,9043.0,41311.0,35171.0,7733.0
2020-08-05,9866.0,7626.0,7776.0,3007.0,3536.0,8659.0,891.0,32431.0,2079.0,342.0,7310.0,1704.0,9049.0,41325.0,35181.0,7854.0
2020-08-06,10014.0,7746.0,7796.0,3013.0,3551.0,8691.0,901.0,32329.0,2122.0,343.0,7340.0,1715.0,9055.0,41343.0,35187.0,7966.0
2020-08-07,10197.0,7926.0,7833.0,3023.0,3565.0,8709.0,920.0,32336.0,2160.0,351.0,7360.0,1743.0,9060.0,41355.0,35190.0,8079.0
2020-08-08,10299.0,8108.0,7846.0,3036.0,3577.0,8721.0,949.0,32345.0,2184.0,358.0,7372.0,1751.0,9064.0,41358.0,35203.0,8170.0
2020-08-09,10365.0,8185.0,7852.0,3041.0,3585.0,8735.0,959.0,32354.0,2195.0,359.0,7374.0,1773.0,9067.0,41363.0,35205.0,8231.0
2020-08-10,10460.0,8276.0,7854.0,3044.0,3591.0,8741.0,963.0,32361.0,2198.0,362.0,7378.0,1780.0,9074.0,41381.0,35209.0,8277.0
2020-08-11,10654.0,8552.0,7879.0,3069.0,3604.0,8751.0,982.0,32372.0,2238.0,372.0,7404.0,1785.0,9080.0,41394.0,35215.0,8375.0
2020-08-12,10808.0,8764.0,7907.0,3086.0,3612.0,8769.0,999.0,32384.0,2277.0,378.0,7447.0,1788.0,9085.0,41414.0,35225.0,8487.0
2020-08-13,10995.0,8912.0,7934.0,3105.0,3620.0,8790.0,1030.0,32399.0,2313.0,387.0,7474.0,1822.0,9091.0,41432.0,35231.0,8622.0
2020-08-14,11146.0,9140.0,7953.0,3113.0,3631.0,8810.0,1045.0,32407.0,2344.0,388.0,7513.0,1825.0,9095.0,41443.0,35234.0,8717.0
2020-08-15,11229.0,9344.0,7959.0,3128.0,3636.0,8826.0,1070.0,32414.0,2370.0,389.0,7525.0,1842.0,9101.0,41446.0,35392.0,8780.0
2020-08-16,11245.0,9451.0,7973.0,3133.0,3639.0,8838.0,1074.0,32424.0,2372.0,388.0,7532.0,1861.0,9106.0,41451.0,35396.0,8790.0
2020-08-17,11334.0,9538.0,7990.0,3135.0,3641.0,8842.0,1077.0,32435.0,2384.0,391.0,7535.0,1869.0,9108.0,41454.0,35400.0,8844.0
2020-08-18,11523.0,9757.0,8017.0,3165.0,3650.0,8848.0,1102.0,32446.0,2425.0,399.0,7561.0,1895.0,9118.0,41466.0,35405.0,8989.0
2020-08-19,11686.0,9931.0,8037.0,3180.0,3661.0,8876.0,1135.0,32451.0,2464.0,408.0,7593.0,1910.0,9124.0,41483.0,35412.0,9092.0
2020-08-20,11801.0,10048.0,8064.0,3191.0,3669.0,8888.0,1175.0,32451.0,2496.0,412.0,7606.0,1924.0,9127.0,41489.0,35418.0,9169.0
2020-08-21,11984.0,10167.0,8086.0,3208.0,3674.0,8901.0,1185.0,32456.0,2522.0,421.0,7629.0,1937.0,9141.0,41491.0,35427.0,9297.0
2020-08-22,12137.0,10273.0,8107.0,3218.0,3685.0,8921.0,1197.0,32464.0,2546.0,422.0,7643.0,1944.0,9142.0,41509.0,35430.0,9432.0
2020-08-23,12152.0,10324.0,8114.0,3220.0,3691.0,8921.0,1199.0,32482.0,2560.0,422.0,7643.0,1948.0,9146.0,41515.0,35437.0,9441.0
2020-08-24,12250.0,10396.0,8123.0,3225.0,3694.0,8949.0,1200.0,32489.0,2567.0,432.0,7642.0,1953.0,9154.0,41519.0,35441.0,9502.0
2020-08-25,12409.0,10579.0,8155.0,3241.0,3707.0,8961.0,1230.0,32495.0,2607.0,436.0,7666.0,1962.0,9159.0,41535.0,35445.0,9592.0
2020-08-26,12547.0,10732.0,8186.0,3259.0,3717.0,8987.0,1250.0,32499.0,2634.0,438.0,7691.0,1968.0,9164.0,41552.0,35458.0,9693.0
2020-08-27,12696.0,10867.0,8206.0,3266.0,3722.0,9008.0,1274.0,32507.0,2654.0,444.0,7702.0,1977.0,9168.0,41564.0,35463.0,9796.0
2020-08-28,12836.0,10956.0,8229.0,3277.0,3736.0,9024.0,1287.0,32515.0,2676.0,457.0,7722.0,1992.0,9181.0,41573.0,35472.0,9874.0
2020-08-29,12906.0,11104.0,8236.0,3285.0,3746.0,9036.0,1303.0,32522.0,2708.0,460.0,7740.0,1992.0,9184.0,41585.0,35473.0,9942.0
2020-08-30,12939.0,11118.0,8248.0,3291.0,3752.0,9049.0,1305.0,32534.0,2721.0,463.0,7742.0,1992.0,9185.0,41586.0,35477.0,9959.0
2020-08-31,13020.0,11186.0,8258.0,3296.0,3755.0,9060.0,1305.0,32541.0,2733.0,467.0,7743.0,2002.0,9193.0,41589.0,35483.0,9989.0
2020-09-01,13149.0,11373.0,8299.0,3312.0,3761.0,9064.0,1313.0,32551.0,2769.0,467.0,7764.0,2018.0,9197.0,41592.0,35491.0,10063.0
2020-09-02,13330.0,11500.0,8322.0,3325.0,3766.0,9060.0,1338.0,32559.0,2806.0,473.0,7792.0,2025.0,9199.0,41602.0,35497.0,10176.0
2020-09-03,13497.0,11649.0,8347.0,3332.0,3778.0,9077.0,1366.0,32567.0,2829.0,475.0,7805.0,2033.0,9205.0,41616.0,35507.0,10271.0
2020-09-04,13644.0,11749.0,8386.0,3350.0,3789.0,9100.0,1376.0,32573.0,2868.0,481.0,7821.0,2042.0,9206.0,41626.0,35518.0,10359.0
2020-09-05,13708.0,11810.0,8405.0,3362.0,3796.0,9116.0,1390.0,32579.0,2913.0,482.0,7837.0,2042.0,9207.0,41638.0,35534.0,10415.0
2020-09-06,13730.0,11848.0,8409.0,3364.0,3799.0,9125.0,1394.0,32585.0,2920.0,483.0,7837.0,2043.0,9209.0,41640.0,35541.0,10425.0
2020-09-07,13763.0,11870.0,8417.0,3368.0,3804.0,9133.0,1394.0,32600.0,2920.0,487.0,7855.0,2043.0,9212.0,41643.0,35553.0,10450.0
2020-09-08,13843.0,11914.0,8431.0,3380.0,3807.0,9141.0,1395.0,32612.0,2942.0,492.0,7862.0,2045.0,9219.0,41675.0,35563.0,10474.0
