date,California,Florida,Illinois,Indiana,Maryland,Massachusetts,Nevada,New York,North Carolina,Oregon,Pennsylvania,Washington,CAN,GBR,ITA,0
2020-08-25,682320.0,605494.0,225812.0,90460.0,105554.0,126420.0,66515.0,435495.0,158185.0,25408.0,134803.0,74634.0,127903.0,329821.0,261174.0,474247.0
2020-08-26,687612.0,608714.0,227872.0,91403.0,105996.0,126756.0,66732.0,436063.0,159708.0,25575.0,135323.0,75207.0,128380.0,330967.0,262540.0,477511.0
2020-08-27,692962.0,611983.0,229598.0,92566.0,106558.0,127124.0,67324.0,436852.0,161715.0,25775.0,135958.0,75752.0,128836.0,332509.0,263949.0,480780.0
2020-08-28,698389.0,615798.0,232052.0,93387.0,107146.0,127584.0,67984.0,437487.0,163154.0,26069.0,136824.0,76397.0,129342.0,333806.0,265409.0,483820.0
2020-08-29,702499.0,618995.0,233806.0,94512.0,107790.0,128030.0,68576.0,438122.0,165533.0,26293.0,137576.0,76834.0,129639.0,334916.0,266853.0,486335.0
2020-08-30,706589.0,621578.0,235779.0,95394.0,108286.0,128229.0,68981.0,438831.0,166510.0,26554.0,138137.0,77122.0,129888.0,336668.0,268218.0,488418.0
2020-08-31,712541.0,623463.0,237682.0,96277.0,108742.0,128533.0,69318.0,439480.0,167989.0,26723.0,138840.0,77718.0,130918.0,338083.0,269214.0,491466.0
2020-09-01,716628.0,631032.0,239115.0,96988.0,109353.0,128888.0,69708.0,440237.0,169966.0,26958.0,139591.0,78061.0,131422.0,339415.0,270189.0,493281.0
2020-09-02,722035.0,633434.0,241282.0,97853.0,109808.0,121131.0,69927.0,440947.0,171140.0,27085.0,140577.0,78554.0,131941.0,340929.0,271515.0,496323.0
2020-09-03,727398.0,637005.0,242715.0,98971.0,110504.0,121546.0,70319.0,441835.0,172791.0,27356.0,141578.0,79120.0,132527.0,342708.0,272912.0,499507.0
2020-09-04,732691.0,640203.0,248253.0,100011.0,111332.0,121758.0,70783.0,442698.0,174848.0,27605.0,142537.0,79721.0,133141.0,344686.0,274644.0,502509.0
2020-09-05,737073.0,643859.0,250882.0,101094.0,112104.0,122196.0,71184.0,443497.0,176124.0,27857.0,143301.0,79900.0,133511.0,346513.0,276338.0,505445.0
2020-09-06,740233.0,646423.0,252306.0,101937.0,112557.0,122562.0,71711.0,444226.0,177141.0,28045.0,143902.0,80369.0,133890.0,349500.0,277634.0,507203.0
2020-09-07,742689.0,648261.0,253649.0,102527.0,113378.0,122791.0,72048.0,444751.0,178212.0,28191.0,144658.0,80485.0,134295.0,352453.0,278784.0,508148.0
2020-09-08,746113.0,650084.0,255229.0,102917.0,113734.0,122962.0,72165.0,445308.0,179150.0,28355.0,145191.0,81048.0,135757.0,354934.0,280153.0,510025.0
2020-09-09,749196.0,652140.0,256614.0,103641.0,114070.0,123143.0,72317.0,445881.0,180061.0,28474.0,146058.0,81528.0,136135.0,357615.0,281583.0,511842.0
2020-09-10,753017.0,654723.0,258573.0,104429.0,114574.0,123546.0,72620.0,446637.0,181335.0,28661.0,146735.0,82125.0,136956.0,360546.0,283180.0,514265.0
2020-09-11,757125.0,658373.0,260949.0,105703.0,115217.0,123986.0,72886.0,447498.0,182934.0,28888.0,147744.0,82590.0,137676.0,364090.0,284796.0,516525.0
2020-09-12,760581.0,661563.0,262957.0,106777.0,115876.0,124540.0,73291.0,448347.0,184305.0,29156.0,148635.0,82957.0,138164.0,367594.0,286297.0,518631.0
2020-09-13,763389.0,663986.0,264340.0,108020.0,116600.0,124826.0,73648.0,449072.0,185325.0,29337.0,148635.0,83177.0,138640.0,370932.0,287753.0,520252.0
2020-09-14,767062.0,665722.0,265869.0,108755.0,117147.0,125080.0,73889.0,449658.0,186447.0,29488.0,150044.0,83861.0,140098.0,373557.0,288761.0,522239.0
2020-09-15,769917.0,668838.0,267380.0,109445.0,117745.0,125393.0,74129.0,450425.0,187486.0,29664.0,151081.0,84222.0,140900.0,376672.0,289990.0,523818.0
2020-09-16,773318.0,671193.0,269282.0,110025.0,118387.0,125699.0,74377.0,451078.0,188800.0,29856.0,151889.0,84714.0,141852.0,380679.0,291442.0,526139.0
2020-09-17,776944.0,674448.0,271370.0,110863.0,119017.0,126128.0,74792.0,451971.0,190307.0,30068.0,152813.0,85101.0,142879.0,384089.0,293025.0,528252.0
2020-09-18,781436.0,677652.0,273596.0,111900.0,119559.0,126582.0,75153.0,452764.0,191672.0,30351.0,153560.0,85583.0,144053.0,388418.0,294932.0,531085.0
2020-09-19,785076.0,681225.0,276057.0,112982.0,120107.0,127181.0,75524.0,453747.0,192751.0,30600.0,154261.0,85886.0,144607.0,392847.0,296569.0,533683.0
2020-09-20,788077.0,683746.0,277373.0,113728.0,120656.0,127540.0,75914.0,454612.0,193978.0,30802.0,154924.0,86169.0,145750.0,396746.0,298156.0,535596.0
2020-09-21,792217.0,685431.0,279032.0,114251.0,121068.0,127796.0,76119.0,455187.0,195093.0,30999.0,155729.0,86803.0,147583.0,401124.0,299506.0,537955.0
2020-09-22,795077.0,687901.0,280511.0,114864.0,121409.0,127969.0,76376.0,455938.0,196258.0,31323.0,156512.0,87233.0,148855.0,406060.0,300897.0,539566.0
2020-09-23,798350.0,690491.0,282331.0,115578.0,121793.0,128512.0,76907.0,456604.0,197431.0,31513.0,157373.0,88042.0,149939.0,412247.0,302537.0,541867.0
2020-09-24,801671.0,693032.0,284620.0,116481.0,122293.0,128993.0,77338.0,457557.0,199236.0,31869.0,158221.0,88597.0,151087.0,418891.0,304323.0,543968.0
2020-09-25,805733.0,695879.0,287375.0,117656.0,122850.0,129481.0,77930.0,458466.0,204658.0,32328.0,159051.0,89149.0,152717.0,425769.0,306235.0,546858.0
2020-09-26,809214.0,698674.0,289683.0,118819.0,123328.0,130050.0,78464.0,459472.0,206241.0,32581.0,159937.0,89514.0,153770.0,431819.0,308104.0,549500.0
2020-09-27,811698.0,700556.0,291271.0,119721.0,123895.0,130642.0,78820.0,460340.0,207407.0,32820.0,160770.0,89822.0,155428.0,437519.0,309870.0,551073.0
2020-09-28,814796.0,701294.0,293169.0,120581.0,124371.0,131072.0,79313.0,461176.0,208497.0,32995.0,161642.0,90596.0,157219.0,441575.0,311364.0,552954.0
2020-09-29,817939.0,704560.0,294673.0,121327.0,124805.0,131584.0,79691.0,462364.0,209384.0,33297.0,163219.0,91011.0,158991.0,448731.0,313011.0,554914.0
2020-09-30,821125.0,706508.0,296935.0,122295.0,125217.0,132116.0,80084.0,463369.0,211004.0,33554.0,164135.0,91560.0,161107.0,455848.0,314861.0,557126.0
2020-10-01,824306.0,709136.0,299111.0,123459.0,125997.0,132870.0,80507.0,464752.0,213218.0,33865.0,165078.0,92166.0,162930.0,462777.0,317409.0,559255.0
2020-10-02,828364.0,711796.0,301540.0,124959.0,126711.0,133631.0,81285.0,466353.0,215035.0,34180.0,166270.0,92727.0,165054.0,469771.0,319908.0,562096.0
2020-10-03,831494.0,714583.0,303807.0,126414.0,127194.0,134303.0,81829.0,468081.0,217049.0,34512.0,166270.0,93160.0,166360.0,482656.0,322751.0,564293.0
2020-10-04,834635.0,716451.0,305218.0,127501.0,127785.0,134947.0,82134.0,469307.0,217641.0,34771.0,168161.0,93527.0,168501.0,505621.0,325329.0,566185.0
2020-10-05,837720.0,717866.0,307428.0,128285.0,128277.0,135462.0,82544.0,470244.0,220045.0,35056.0,169126.0,94202.0,171384.0,518224.0,327586.0,568005.0
2020-10-06,840322.0,720117.0,308990.0,129281.0,128691.0,135957.0,83036.0,471638.0,221438.0,35347.0,170255.0,94694.0,173756.0,532781.0,330263.0,569659.0
2020-10-07,843732.0,722699.0,311614.0,130569.0,129158.0,136492.0,83500.0,472994.0,223349.0,35646.0,171550.0,95500.0,175380.0,546954.0,333940.0,572469.0
2020-10-08,847384.0,726005.0,314725.0,132030.0,129919.0,136936.0,83971.0,474829.0,225738.0,36121.0,172971.0,96227.0,177730.0,564504.0,338398.0,575034.0
2020-10-09,851228.0,728913.0,317501.0,133864.0,130652.0,137701.0,84785.0,476422.0,227756.0,36538.0,174352.0,96837.0,180625.0,578392.0,343770.0,577762.0
2020-10-10,854302.0,728913.0,320283.0,135789.0,131169.0,138340.0,85463.0,477870.0,229959.0,36925.0,175804.0,97223.0,182767.0,593567.0,349494.0,579996.0
2020-10-11,857076.0,734483.0,322985.0,137359.0,131853.0,138903.0,85922.0,479013.0,231564.0,37263.0,176820.0,97527.0,184403.0,606449.0,354950.0,581937.0
2020-10-12,859959.0,736016.0,325755.0,138933.0,132357.0,139663.0,86433.0,480045.0,233059.0,37472.0,177844.0,98265.0,185378.0,620460.0,359569.0,583816.0
2020-10-13,863614.0,738741.0,329160.0,140505.0,132839.0,140412.0,86970.0,481436.0,234842.0,37788.0,179673.0,99311.0,189489.0,637710.0,365467.0,586165.0
2020-10-14,867094.0,741624.0,332124.0,141670.0,133413.0,140992.0,87527.0,482671.0,236812.0,38175.0,180956.0,100068.0,192064.0,657461.0,372799.0,588840.0
2020-10-15,870380.0,744980.0,336211.0,143617.0,134042.0,141579.0,88081.0,484135.0,239338.0,38536.0,182502.0,100838.0,194362.0,676457.0,381602.0,590997.0
2020-10-16,874101.0,748429.0,341219.0,145915.0,134822.0,142346.0,88832.0,485838.0,242032.0,38947.0,184185.0,101533.0,196928.0,692114.0,391611.0,593158.0
2020-10-17,876257.0,752473.0,344787.0,148400.0,135463.0,142930.0,89848.0,487626.0,244020.0,39316.0,185670.0,102054.0,197067.0,708300.0,402536.0,594647.0
2020-10-18,878394.0,755012.0,348870.0,150005.0,136149.0,143660.0,90374.0,489016.0,246116.0,39532.0,186772.0,102403.0,200804.0,725294.0,414241.0,595773.0
2020-10-19,882665.0,756719.0,352449.0,151588.0,136643.0,144488.0,90978.0,490015.0,247551.0,39799.0,188442.0,103323.0,204111.0,744124.0,423578.0,598399.0
2020-10-20,887093.0,760381.0,356151.0,153088.0,137229.0,145464.0,91679.0,491216.0,249158.0,40149.0,189988.0,103845.0,206349.0,765489.0,434449.0,601295.0
2020-10-21,890153.0,762525.0,360160.0,154822.0,137720.0,146166.0,92193.0,493245.0,251010.0,40458.0,191347.0,104624.0,209036.0,792196.0,449648.0,603261.0
2020-10-22,896424.0,768083.0,365120.0,157678.0,138473.0,147215.0,93028.0,494874.0,253418.0,40825.0,193401.0,105364.0,211617.0,813453.0,465726.0,608482.0
2020-10-23,902325.0,771772.0,370134.0,160145.0,139185.0,148285.0,94044.0,496510.0,255534.0,41357.0,195659.0,106189.0,214519.0,834012.0,484869.0,612663.0
2020-10-24,906644.0,776243.0,376034.0,162886.0,139859.0,149488.0,94935.0,498568.0,258439.0,41739.0,197370.0,106772.0,216051.0,857045.0,504509.0,616214.0
2020-10-25,909344.0,778628.0,380065.0,165038.0,140770.0,150565.0,95798.0,500201.0,260128.0,42101.0,198756.0,107270.0,218874.0,876842.0,525782.0,618101.0
2020-10-26,913699.0,782005.0,385084.0,167010.0,141334.0,151777.0,96330.0,501393.0,262159.0,42454.0,201248.0,108393.0,222973.0,897742.0,542789.0,620811.0
2020-10-27,918627.0,786303.0,389088.0,168996.0,142237.0,153037.0,97138.0,503387.0,264334.0,42821.0,203520.0,108966.0,225703.0,920666.0,564778.0,623924.0
2020-10-28,922680.0,790418.0,395204.0,171566.0,142918.0,154218.0,97824.0,505416.0,266566.0,43228.0,205852.0,109865.0,228366.0,945380.0,589766.0,626788.0
2020-10-29,926893.0,794616.0,401622.0,175190.0,143875.0,155564.0,98814.0,507913.0,269419.0,43793.0,208087.0,110748.0,231383.0,968458.0,616595.0,629842.0
2020-10-30,931826.0,800208.0,410141.0,178372.0,144800.0,157146.0,100038.0,510171.0,272231.0,44388.0,210586.0,111893.0,234939.0,992876.0,647674.0,632921.0
2020-10-31,935248.0,802539.0,416557.0,181837.0,145593.0,158576.0,100844.0,512223.0,274805.0,44923.0,212816.0,112580.0,237313.0,1014795.0,679430.0,635505.0
2020-11-01,938883.0,807404.0,424860.0,184589.0,146627.0,159707.0,101594.0,514482.0,276706.0,45419.0,214500.0,113109.0,239649.0,1038056.0,709335.0,638205.0
2020-11-02,944141.0,812055.0,431281.0,187665.0,147477.0,160549.0,102243.0,516114.0,278477.0,45978.0,217243.0,114787.0,243178.0,1057023.0,731588.0,641363.0
2020-11-03,949383.0,816692.0,437879.0,190555.0,148249.0,161585.0,103305.0,518431.0,280657.0,46460.0,220111.0,115608.0,247916.0,1077101.0,759829.0,644602.0
2020-11-04,954624.0,821115.0,445537.0,194261.0,149232.0,163299.0,104514.0,520557.0,283280.0,47049.0,222883.0,117091.0,250698.0,1102307.0,790377.0,648359.0
2020-11-05,960884.0,827372.0,455528.0,198684.0,150424.0,165161.0,105706.0,523559.0,286210.0,47839.0,225698.0,118459.0,253482.0,1126471.0,824879.0,652787.0
2020-11-06,967597.0,832617.0,466884.0,203332.0,151964.0,167274.0,107258.0,526767.0,289124.0,48608.0,229346.0,120123.0,258875.0,1149793.0,862681.0,657118.0
2020-11-07,972801.0,837069.0,479061.0,208243.0,153198.0,169576.0,109326.0,530354.0,291563.0,49587.0,232582.0,121220.0,263221.0,1174772.0,902490.0,661024.0
2020-11-08,978844.0,843889.0,488980.0,212895.0,154451.0,171399.0,110308.0,533784.0,293431.0,50448.0,235162.0,122310.0,267165.0,1195352.0,935104.0,665465.0
2020-11-09,985598.0,847813.0,500015.0,217028.0,155824.0,172727.0,111323.0,536933.0,295105.0,51155.0,239724.0,124560.0,272036.0,1216749.0,960373.0,668923.0
2020-11-10,994341.0,852166.0,512688.0,221894.0,157149.0,174881.0,112602.0,540897.0,298089.0,51909.0,244046.0,126091.0,276481.0,1237200.0,995463.0,674627.0
2020-11-11,999498.0,858004.0,525072.0,226935.0,158836.0,177541.0,113856.0,545718.0,300725.0,52770.0,248144.0,126886.0,280465.0,1260200.0,1028424.0,678083.0
2020-11-12,1009187.0,863611.0,537860.0,233540.0,160311.0,180189.0,115360.0,550516.0,303931.0,53879.0,254167.0,129672.0,285939.0,1293717.0,1066401.0,684837.0
2020-11-13,1019052.0,870544.0,553083.0,239139.0,162181.0,183095.0,117322.0,555917.0,306498.0,54937.0,260001.0,132183.0,290709.0,1321033.0,1107303.0,690872.0
2020-11-14,1027016.0,875088.0,564086.0,247466.0,164239.0,186142.0,119228.0,561308.0,309703.0,56018.0,264396.0,133612.0,295139.0,1347909.0,1144552.0,697188.0
2020-11-15,1035981.0,885193.0,574722.0,254172.0,166317.0,188275.0,120744.0,564952.0,312406.0,56880.0,269043.0,135365.0,299440.0,1372886.0,1178529.0,703388.0
2020-11-16,1047360.0,889856.0,586569.0,259318.0,168041.0,190439.0,122441.0,568450.0,315314.0,57646.0,275257.0,138602.0,305473.0,1394302.0,1205881.0,710130.0
2020-11-17,1058096.0,897315.0,599358.0,264810.0,170193.0,192964.0,124082.0,573544.0,318537.0,58570.0,280978.0,140923.0,309935.0,1414362.0,1238072.0,716639.0
2020-11-18,1069517.0,905240.0,608056.0,270847.0,172204.0,195868.0,126106.0,578826.0,322258.0,59670.0,287464.0,142511.0,314453.0,1434007.0,1272352.0,725344.0
2020-11-19,1082674.0,914325.0,622869.0,278142.0,175092.0,198550.0,128234.0,584128.0,325658.0,60874.0,294345.0,144968.0,319247.0,1456943.0,1308528.0,734958.0
2020-11-20,1096401.0,923410.0,635823.0,284960.0,177239.0,200949.0,130102.0,589605.0,330021.0,62176.0,301373.0,147251.0,324234.0,1477217.0,1345767.0,744014.0
2020-11-21,1109844.0,931819.0,647474.0,291838.0,180125.0,204155.0,132610.0,595581.0,333074.0,63668.0,307247.0,148691.0,329191.0,1497138.0,1380531.0,755317.0
2020-11-22,1118652.0,938406.0,657402.0,298021.0,182482.0,206850.0,134761.0,600967.0,336983.0,65170.0,313788.0,149703.0,333936.0,1515805.0,1408868.0,761638.0
2020-11-23,1136467.0,944737.0,665865.0,303575.0,184140.0,208623.0,136672.0,606878.0,339672.0,66334.0,320250.0,155336.0,340731.0,1531270.0,1431795.0,773483.0
2020-11-24,1153005.0,953292.0,675543.0,309218.0,185812.0,211199.0,140572.0,611756.0,343566.0,67337.0,326615.0,158234.0,346013.0,1542614.0,1455022.0,783410.0
2020-11-25,1167149.0,961668.0,686855.0,315212.0,188509.0,214594.0,142951.0,618023.0,348102.0,68504.0,333571.0,161207.0,350971.0,1560875.0,1480874.0,792864.0
2020-11-26,1176137.0,961668.0,698364.0,321595.0,190635.0,214594.0,144794.0,624961.0,348148.0,70006.0,340998.0,161911.0,356650.0,1578432.0,1509875.0,799850.0
2020-11-27,1193071.0,979012.0,706123.0,327234.0,193205.0,219252.0,147145.0,633140.0,355664.0,70833.0,349360.0,165230.0,362604.0,1593253.0,1538217.0,812349.0
2020-11-28,1206278.0,985289.0,714070.0,331725.0,194603.0,222469.0,149613.0,639200.0,358654.0,72506.0,356243.0,166736.0,368279.0,1609144.0,1564532.0,822203.0
2020-11-29,1219496.0,992652.0,721487.0,336027.0,196727.0,224964.0,150825.0,645932.0,362124.0,74120.0,361387.0,168333.0,373662.0,1621308.0,1585178.0,830986.0
2020-11-30,1237192.0,999311.0,727825.0,341694.0,198710.0,226132.0,152726.0,652748.0,364968.0,75454.0,366971.0,172175.0,381557.0,1633736.0,1601554.0,841243.0
2020-12-01,1253867.0,1008158.0,740510.0,347097.0,201479.0,229205.0,155312.0,660041.0,368615.0,76655.0,372688.0,174969.0,387052.0,1647233.0,1620901.0,852720.0
2020-12-02,1272041.0,1018152.0,750208.0,353722.0,203672.0,234232.0,157586.0,669016.0,372525.0,78206.0,381342.0,177929.0,393506.0,1663470.0,1641610.0,865483.0
2020-12-03,1293887.0,1029022.0,761209.0,362182.0,205716.0,240907.0,160317.0,678869.0,378370.0,79294.0,392610.0,180125.0,399770.0,1678421.0,1664829.0,880899.0
2020-12-04,1318139.0,1039199.0,771696.0,370091.0,209512.0,246398.0,163065.0,690143.0,384165.0,81441.0,404699.0,182758.0,406189.0,1694803.0,1688939.0,898162.0
2020-12-05,1343145.0,1049630.0,781441.0,377790.0,212545.0,252017.0,166187.0,700902.0,388760.0,83243.0,416073.0,184079.0,412543.0,1710382.0,1709991.0,917778.0
2020-12-06,1371940.0,1058066.0,788922.0,384391.0,215348.0,256844.0,168758.0,710612.0,395020.0,84496.0,423828.0,185505.0,418848.0,1727754.0,1728878.0,939846.0
2020-12-07,1399167.0,1065777.0,797789.0,390048.0,217647.0,259325.0,171159.0,718991.0,399796.0,85803.0,432410.0,191468.0,426572.0,1742528.0,1742557.0,956241.0
2020-12-08,1425432.0,1073762.0,805794.0,395449.0,220279.0,263447.0,174050.0,728010.0,404520.0,87082.0,442528.0,194788.0,432743.0,1754914.0,1757394.0,973682.0
2020-12-09,1457214.0,1083354.0,813990.0,401219.0,222971.0,269412.0,176674.0,738947.0,412140.0,88308.0,451154.0,197973.0,439142.0,1771548.0,1770149.0,996100.0
2020-12-10,1491053.0,1094689.0,825136.0,407755.0,226173.0,274781.0,179409.0,749204.0,417951.0,89838.0,463175.0,201179.0,445828.0,1792614.0,1787147.0,1021645.0
2020-12-11,1528177.0,1106388.0,834668.0,414961.0,228792.0,280436.0,181922.0,759765.0,424991.0,91434.0,475844.0,204484.0,452543.0,1814398.0,1805873.0,1049219.0
2020-12-12,1554863.0,1116965.0,843328.0,422368.0,232172.0,285725.0,184527.0,770804.0,430325.0,92839.0,485901.0,207399.0,458527.0,1835952.0,1825775.0,1070894.0
2020-12-13,1590670.0,1125923.0,850412.0,428275.0,234975.0,290578.0,187502.0,780831.0,436655.0,93853.0,495906.0,209385.0,464443.0,1854493.0,1843712.0,1099162.0
2020-12-14,1620870.0,1134375.0,857860.0,433242.0,237215.0,294231.0,189805.0,789815.0,441721.0,95042.0,505422.0,212342.0,472820.0,1874870.0,1855737.0,1117367.0
2020-12-15,1655086.0,1143786.0,865261.0,437513.0,239694.0,298160.0,192109.0,799551.0,447303.0,96093.0,515009.0,214085.0,479064.0,1893439.0,1870576.0,1141339.0
2020-12-16,1716027.0,1155327.0,872294.0,443734.0,242057.0,304112.0,194461.0,808929.0,453628.0,97625.0,525199.0,215310.0,485576.0,1918739.0,1888144.0,1187778.0
2020-12-17,1761341.0,1168475.0,881229.0,450074.0,244247.0,309247.0,197059.0,819427.0,458739.0,98937.0,535231.0,220628.0,492582.0,1954271.0,1906377.0,1220648.0
2020-12-18,1809585.0,1181475.0,888478.0,456028.0,246816.0,314926.0,200032.0,832033.0,468195.0,100309.0,544417.0,224594.0,499282.0,1982831.0,1921778.0,1257467.0
2020-12-19,1846943.0,1193157.0,896003.0,460766.0,248924.0,319270.0,202164.0,841946.0,473691.0,101814.0,553424.0,226551.0,505741.0,2010080.0,1938083.0,1286326.0
2020-12-20,1889828.0,1201558.0,901924.0,467258.0,251069.0,323531.0,204227.0,851400.0,479875.0,102930.0,560002.0,227049.0,511748.0,2046164.0,1953185.0,1317045.0
2020-12-21,1933083.0,1212573.0,906917.0,471124.0,253345.0,327374.0,206195.0,860856.0,484513.0,103880.0,569413.0,230642.0,519325.0,2079681.0,1964054.0,1344988.0
2020-12-22,1968430.0,1223007.0,913265.0,474797.0,255666.0,331174.0,207351.0,871155.0,491242.0,105091.0,577183.0,232204.0,525585.0,2116612.0,1977370.0,1370376.0
2020-12-23,2013188.0,1234391.0,919992.0,479476.0,258129.0,335988.0,210319.0,882895.0,497869.0,106020.0,586908.0,234832.0,532506.0,2155999.0,1991278.0,1403932.0
2020-12-24,2047919.0,1247538.0,926967.0,485681.0,260994.0,341925.0,212662.0,896242.0,498005.0,106822.0,596122.0,237269.0,539190.0,2195148.0,2009317.0,1429747.0
2020-12-25,2064691.0,1247538.0,932427.0,491125.0,263326.0,341925.0,214077.0,909123.0,498005.0,107833.0,602605.0,237689.0,540939.0,2227951.0,2028354.0,1439212.0
2020-12-26,2129678.0,1264580.0,935849.0,494967.0,265606.0,349602.0,216329.0,920171.0,514724.0,108348.0,609682.0,240763.0,544053.0,2262739.0,2038759.0,1493912.0
2020-12-27,2167233.0,1271971.0,939671.0,496795.0,267455.0,352736.0,217653.0,928376.0,517449.0,109734.0,614303.0,241036.0,554153.0,2295232.0,2047696.0,1522757.0
2020-12-28,2208953.0,1280169.0,944402.0,499256.0,269442.0,356934.0,218653.0,938710.0,521990.0,110303.0,619425.0,243547.0,560618.0,2336692.0,2056277.0,1552135.0
2020-12-29,2243119.0,1292244.0,950122.0,503242.0,271267.0,361079.0,220378.0,950730.0,526439.0,111258.0,628083.0,245692.0,568807.0,2389967.0,2067487.0,1578618.0
2020-12-30,2275505.0,1306115.0,957853.0,507979.0,273881.0,367918.0,223033.0,963647.0,535120.0,112301.0,636710.0,247455.0,577266.0,2440206.0,2083689.0,1604236.0
2020-12-31,2307769.0,1323307.0,965840.0,514455.0,276834.0,375178.0,225165.0,979040.0,541070.0,113929.0,646060.0,251064.0,584409.0,2496235.0,2107166.0,1626375.0
2021-01-01,2345726.0,1323307.0,966287.0,520750.0,280387.0,375178.0,227046.0,996073.0,543976.0,115377.0,652952.0,251585.0,585400.0,2549693.0,2129376.0,1657169.0
2021-01-02,2397923.0,1354825.0,977677.0,526065.0,283339.0,384181.0,229601.0,1011922.0,559942.0,116348.0,661731.0,253290.0,589935.0,2607546.0,2141201.0,1698231.0
2021-01-03,2433838.0,1365428.0,982105.0,529054.0,285487.0,387662.0,231869.0,1024154.0,565260.0,117745.0,666207.0,258557.0,606076.0,2662703.0,2155446.0,1723751.0
2021-01-04,2474561.0,1376684.0,987459.0,532671.0,287970.0,392582.0,233324.0,1035396.0,572018.0,118473.0,670769.0,261328.0,616134.0,2721626.0,2166244.0,1755115.0
2021-01-05,2511822.0,1392115.0,994511.0,536084.0,289927.0,397202.0,235710.0,1048538.0,578309.0,119508.0,679760.0,263713.0,623384.0,2782713.0,2181619.0,1781020.0
2021-01-06,2548733.0,1409898.0,1001955.0,542235.0,293079.0,404053.0,237775.0,1064554.0,584694.0,120243.0,689162.0,265790.0,631466.0,2845269.0,2201945.0,1808276.0
2021-01-07,2589156.0,1429714.0,1010808.0,549514.0,296049.0,411601.0,241144.0,1082142.0,595308.0,121087.0,699018.0,269033.0,639693.0,2898056.0,2220361.0,1839168.0
2021-01-08,2640129.0,1449244.0,1020011.0,555613.0,299781.0,419721.0,244103.0,1101702.0,605187.0,122847.0,709235.0,273142.0,648930.0,2966248.0,2237890.0,1876792.0
2021-01-09,2687359.0,1464689.0,1026639.0,561579.0,303535.0,427135.0,246659.0,1119541.0,614715.0,124476.0,718642.0,275832.0,657323.0,3026346.0,2257866.0,1913728.0
2021-01-10,2729772.0,1477002.0,1031288.0,566670.0,306853.0,432791.0,248758.0,1135849.0,623503.0,125683.0,725506.0,276333.0,664606.0,3081372.0,2276491.0,1946663.0
2021-01-11,2770396.0,1488578.0,1036450.0,570355.0,309874.0,437042.0,250471.0,1150028.0,632994.0,126607.0,731967.0,281071.0,672931.0,3127647.0,2289021.0,1975176.0
2021-01-12,2816280.0,1503474.0,1043041.0,573505.0,312534.0,442529.0,253100.0,1164819.0,638330.0,127791.0,739212.0,283363.0,679072.0,3173295.0,2303263.0,2009547.0
2021-01-13,2857958.0,1517464.0,1048784.0,577153.0,315055.0,448447.0,254043.0,1179523.0,643520.0,129109.0,747245.0,285690.0,686211.0,3220957.0,2319036.0,2040843.0
2021-01-14,2898652.0,1531184.0,1055550.0,581534.0,318002.0,454402.0,256463.0,1193710.0,651533.0,130246.0,754441.0,288127.0,693658.0,3269761.0,2336279.0,2071113.0
2021-01-15,2937755.0,1548059.0,1062121.0,586206.0,320923.0,459927.0,258438.0,1213179.0,661506.0,131296.0,760552.0,290288.0,700538.0,3325646.0,2352423.0,2099126.0
2021-01-16,2975319.0,1560178.0,1067230.0,590093.0,324203.0,465726.0,260222.0,1229124.0,669284.0,132412.0,767074.0,290896.0,706897.0,3367074.0,2368733.0,2127261.0
2021-01-17,3006866.0,1571271.0,1071307.0,593262.0,326648.0,470140.0,261847.0,1242818.0,675272.0,133205.0,772747.0,293296.0,713181.0,3405744.0,2381277.0,2151443.0
2021-01-18,3032260.0,1579273.0,1074719.0,595760.0,328417.0,473441.0,262867.0,1256228.0,676315.0,133851.0,776490.0,293739.0,719601.0,3443354.0,2390102.0,2168667.0
2021-01-19,3071361.0,1589089.0,1079307.0,598494.0,330390.0,476526.0,264223.0,1268949.0,684497.0,134468.0,783355.0,296519.0,724629.0,3476808.0,2400598.0,2198189.0
2021-01-20,3090690.0,1601003.0,1084134.0,601380.0,332558.0,481040.0,265228.0,1280068.0,693695.0,135143.0,789029.0,298487.0,730330.0,3515800.0,2414166.0,2210645.0
2021-01-21,3116266.0,1613876.0,1089010.0,605004.0,334725.0,486180.0,266643.0,1293976.0,699334.0,135973.0,794632.0,300420.0,736441.0,3553777.0,2428221.0,2230031.0
2021-01-22,3141303.0,1627595.0,1095917.0,608498.0,337129.0,491452.0,268344.0,1309660.0,708931.0,136839.0,799948.0,302546.0,742268.0,3594098.0,2441854.0,2249306.0
2021-01-23,3164286.0,1639906.0,1101037.0,611600.0,339482.0,496093.0,269928.0,1323569.0,715283.0,137600.0,805272.0,304107.0,747362.0,3627750.0,2455185.0,2268579.0
2021-01-24,3185936.0,1649441.0,1104206.0,614120.0,341666.0,500037.0,271029.0,1335952.0,720580.0,138168.0,808951.0,304523.0,752041.0,3657861.0,2466813.0,2284759.0
2021-01-25,3212839.0,1658161.0,1107388.0,616310.0,343353.0,503688.0,272006.0,1347924.0,725176.0,138587.0,813665.0,306489.0,757658.0,3680105.0,2475372.0,2303391.0
2021-01-26,3234462.0,1667755.0,1111028.0,618037.0,344839.0,506183.0,272942.0,1358964.0,730707.0,139355.0,818330.0,307880.0,761699.0,3700272.0,2485956.0,2318391.0
