date,AUT,BEL,BGR,CYP,CZE,DEU,DNK,ESP,EST,FIN,FRA,GRC,HRV,HUN,IRL,ITA,LTU,LUX,LVA,MLT,NLD,NOR,POL,PRT,ROU,SVK,SVN,SWE
2020-06-08,16868.0,59815.0,2727.0,964.0,9628.0,184193.0,11948.0,241717.0,1939.0,6981.0,153977.0,2997.0,2247.0,3970.0,25201.0,234998.0,1714.0,4039.0,1088.0,628.0,47574.0,8504.0,26561.0,34493.0,20479.0,1528.0,1485.0,44677.0
2020-06-09,16889.0,59967.0,2810.0,970.0,9697.0,184543.0,11962.0,241966.0,1940.0,7001.0,154188.0,3049.0,2247.0,4014.0,25207.0,235278.0,1720.0,4040.0,1088.0,629.0,47739.0,8547.0,27160.0,34885.0,20604.0,1530.0,1485.0,45354.0
2020-06-10,16902.0,60112.0,2889.0,972.0,9751.0,184861.0,12001.0,242280.0,1947.0,7025.0,154591.0,3058.0,2247.0,4017.0,25215.0,235561.0,1727.0,4046.0,1089.0,631.0,47903.0,8563.0,27560.0,35306.0,20749.0,1531.0,1486.0,46290.0
2020-06-11,16936.0,60231.0,2993.0,974.0,9824.0,185416.0,12016.0,242707.0,1958.0,7040.0,155136.0,3068.0,2249.0,4027.0,25231.0,235763.0,1733.0,4049.0,1092.0,634.0,48087.0,8576.0,27757.0,35600.0,20945.0,1533.0,1488.0,47727.0
2020-06-12,16964.0,60326.0,3086.0,975.0,9886.0,185674.0,12035.0,243209.0,1965.0,7064.0,155561.0,3088.0,2249.0,4039.0,25238.0,236142.0,1752.0,4052.0,1094.0,639.0,48251.0,8594.0,28201.0,35910.0,21182.0,1541.0,1488.0,49020.0
2020-06-13,16994.0,60415.0,3191.0,980.0,9938.0,186022.0,12099.0,243605.0,1970.0,7073.0,156287.0,3108.0,2249.0,4053.0,25250.0,236305.0,1756.0,4055.0,1096.0,644.0,48461.0,8606.0,28577.0,36180.0,21404.0,1542.0,1490.0,50349.0
2020-06-14,17014.0,60464.0,3266.0,980.0,9991.0,186269.0,12139.0,243928.0,1973.0,7087.0,156813.0,3112.0,2251.0,4064.0,25295.0,236651.0,1763.0,4063.0,1097.0,645.0,48640.0,8606.0,29017.0,36463.0,21679.0,1545.0,1492.0,51381.0
2020-06-15,17038.0,60486.0,3290.0,983.0,10024.0,186461.0,12193.0,244109.0,1973.0,7104.0,157220.0,3121.0,2252.0,4076.0,25303.0,236989.0,1768.0,4070.0,1097.0,647.0,48783.0,8606.0,29392.0,36690.0,21999.0,1548.0,1495.0,51799.0
2020-06-16,17065.0,60633.0,3341.0,985.0,10064.0,186839.0,12217.0,244328.0,1974.0,7108.0,157372.0,3134.0,2254.0,4077.0,25321.0,237290.0,1773.0,4072.0,1097.0,649.0,48948.0,8631.0,29788.0,37036.0,22165.0,1552.0,1496.0,52484.0
2020-06-17,17098.0,60732.0,3453.0,985.0,10111.0,187184.0,12250.0,244683.0,1975.0,7112.0,157716.0,3148.0,2255.0,4078.0,25334.0,237500.0,1776.0,4075.0,1098.0,655.0,49087.0,8631.0,30195.0,37336.0,22415.0,1552.0,1499.0,53693.0
2020-06-18,17115.0,60855.0,3542.0,985.0,10162.0,187764.0,12294.0,245268.0,1977.0,7117.0,158174.0,3203.0,2258.0,4079.0,25341.0,237828.0,1778.0,4085.0,1104.0,661.0,49204.0,8660.0,30701.0,37672.0,22760.0,1561.0,1503.0,55150.0
2020-06-19,17155.0,60963.0,3674.0,985.0,10230.0,188534.0,12344.0,245575.0,1977.0,7117.0,158641.0,3227.0,2269.0,4081.0,25355.0,238159.0,1784.0,4091.0,1108.0,662.0,49319.0,8692.0,31015.0,38089.0,23080.0,1562.0,1511.0,56644.0
2020-06-20,17185.0,61084.0,3755.0,985.0,10406.0,189135.0,12391.0,245938.0,1979.0,7133.0,159452.0,3237.0,2280.0,4086.0,25368.0,238011.0,1792.0,4099.0,1110.0,662.0,49426.0,8692.0,31316.0,38464.0,23400.0,1576.0,1513.0,57853.0
2020-06-21,17247.0,61134.0,3872.0,985.0,10448.0,189822.0,12391.0,246272.0,1981.0,7142.0,160093.0,3256.0,2299.0,4094.0,25374.0,238275.0,1795.0,4105.0,1111.0,663.0,49502.0,8708.0,31620.0,38841.0,23730.0,1586.0,1519.0,58551.0
2020-06-22,17285.0,61154.0,3905.0,986.0,10498.0,190359.0,12391.0,246504.0,1981.0,7143.0,160377.0,3266.0,2317.0,4102.0,25379.0,238499.0,1798.0,4120.0,1111.0,664.0,49593.0,8708.0,31931.0,39133.0,24045.0,1587.0,1520.0,58872.0
2020-06-23,17320.0,61297.0,3984.0,988.0,10561.0,190862.0,12527.0,246752.0,1981.0,7144.0,160750.0,3287.0,2336.0,4107.0,25383.0,238720.0,1801.0,4121.0,1111.0,664.0,49658.0,8745.0,32227.0,39392.0,24291.0,1588.0,1521.0,59672.0
2020-06-24,17351.0,61407.0,4114.0,990.0,10650.0,191449.0,12561.0,247086.0,1982.0,7155.0,161267.0,3302.0,2366.0,4107.0,25391.0,238833.0,1803.0,4133.0,1111.0,664.0,49722.0,8751.0,32527.0,39737.0,24505.0,1589.0,1534.0,60982.0
2020-06-25,17384.0,61507.0,4242.0,991.0,10777.0,192079.0,12615.0,247486.0,1983.0,7167.0,161348.0,3310.0,2388.0,4114.0,25396.0,239410.0,1804.0,4140.0,1111.0,664.0,49804.0,8777.0,32821.0,40104.0,24826.0,1607.0,1541.0,62680.0
2020-06-26,17431.0,61583.0,4408.0,992.0,10870.0,192556.0,12636.0,247905.0,1984.0,7172.0,161348.0,3321.0,2483.0,4123.0,25405.0,239706.0,1806.0,4151.0,1111.0,667.0,49914.0,8793.0,33119.0,40415.0,25286.0,1630.0,1547.0,63959.0
2020-06-27,17498.0,61696.0,4513.0,992.0,11038.0,193243.0,12675.0,248469.0,1986.0,7191.0,162936.0,3343.0,2539.0,4127.0,25414.0,239961.0,1808.0,4173.0,1112.0,669.0,50005.0,8815.0,33395.0,40866.0,25697.0,1643.0,1558.0,65163.0
2020-06-28,17562.0,61737.0,4625.0,994.0,11298.0,193499.0,12675.0,248770.0,1986.0,7191.0,162936.0,3366.0,2624.0,4138.0,25437.0,240136.0,1813.0,4217.0,1115.0,669.0,50074.0,8815.0,33714.0,41189.0,26022.0,1657.0,1572.0,65918.0
2020-06-29,17625.0,61761.0,4691.0,994.0,11603.0,193761.0,12675.0,248970.0,1987.0,7191.0,162936.0,3376.0,2691.0,4142.0,25439.0,240310.0,1816.0,4242.0,1116.0,669.0,50147.0,8815.0,33907.0,41646.0,26313.0,1664.0,1581.0,66333.0
2020-06-30,17666.0,61888.0,4831.0,996.0,11805.0,194259.0,12751.0,249271.0,1987.0,7209.0,164260.0,3390.0,2725.0,4145.0,25462.0,240436.0,1816.0,4256.0,1117.0,669.0,50223.0,8855.0,34154.0,41912.0,26582.0,1665.0,1585.0,67060.0
2020-07-01,17777.0,61988.0,4989.0,998.0,11954.0,194725.0,12768.0,249659.0,1989.0,7214.0,164801.0,3409.0,2777.0,4155.0,25473.0,240578.0,1817.0,4299.0,1118.0,669.0,50273.0,8865.0,34393.0,42141.0,26970.0,1667.0,1600.0,67863.0
2020-07-02,17814.0,62123.0,5154.0,999.0,12046.0,195228.0,12794.0,250103.0,1989.0,7236.0,165719.0,3432.0,2831.0,4157.0,25477.0,240760.0,1818.0,4345.0,1121.0,670.0,50335.0,8887.0,34775.0,42454.0,27296.0,1687.0,1613.0,68547.0
2020-07-03,17952.0,62216.0,5315.0,999.0,12178.0,195674.0,12815.0,250545.0,1990.0,7241.0,166378.0,3458.0,2912.0,4166.0,25489.0,240961.0,1825.0,4395.0,1122.0,670.0,50412.0,8895.0,35146.0,42782.0,27746.0,1700.0,1633.0,69234.0
2020-07-04,18073.0,62310.0,5497.0,999.0,12319.0,196096.0,12832.0,250545.0,1991.0,7269.0,166960.0,3486.0,3008.0,4172.0,25498.0,241184.0,1828.0,4447.0,1122.0,671.0,50487.0,8895.0,35405.0,43156.0,28166.0,1720.0,1649.0,69928.0
2020-07-05,18196.0,62374.0,5677.0,1002.0,12440.0,196335.0,12832.0,250545.0,1993.0,7270.0,166960.0,3511.0,3094.0,4183.0,25509.0,241419.0,1831.0,4476.0,1123.0,671.0,50548.0,8895.0,35719.0,43569.0,28582.0,1749.0,1679.0,70292.0
2020-07-06,18269.0,62398.0,5740.0,1003.0,12515.0,196554.0,12832.0,251789.0,1993.0,7272.0,166960.0,3519.0,3151.0,4183.0,25527.0,241611.0,1836.0,4522.0,1124.0,671.0,50621.0,8895.0,35950.0,43897.0,28973.0,1764.0,1700.0,70607.0
2020-07-07,18326.0,62511.0,5914.0,1004.0,12566.0,196944.0,12878.0,252130.0,1994.0,7275.0,168335.0,3562.0,3220.0,4189.0,25531.0,241819.0,1841.0,4542.0,1127.0,671.0,50657.0,8930.0,36155.0,44129.0,29223.0,1765.0,1716.0,70858.0
2020-07-08,18415.0,62610.0,6102.0,1005.0,12685.0,197341.0,12888.0,252513.0,1995.0,7276.0,168810.0,3589.0,3272.0,4205.0,25538.0,241956.0,1844.0,4603.0,1134.0,672.0,50694.0,8936.0,36412.0,44416.0,29620.0,1767.0,1739.0,71136.0
2020-07-09,18516.0,62747.0,6342.0,1008.0,12814.0,197783.0,12900.0,253056.0,2003.0,7283.0,169473.0,3622.0,3325.0,4210.0,25542.0,242149.0,1854.0,4650.0,1141.0,672.0,50746.0,8947.0,36689.0,44859.0,30175.0,1798.0,1763.0,71669.0
2020-07-10,18613.0,62871.0,6672.0,1010.0,12919.0,198178.0,12916.0,253908.0,2011.0,7287.0,170094.0,3672.0,3416.0,4220.0,25565.0,242363.0,1857.0,4719.0,1154.0,673.0,50798.0,8954.0,36951.0,45277.0,30789.0,1851.0,1776.0,72003.0
2020-07-11,18687.0,62998.0,6964.0,1013.0,13062.0,198556.0,12946.0,253908.0,2013.0,7290.0,170752.0,3732.0,3532.0,4223.0,25589.0,242639.0,1861.0,4777.0,1154.0,673.0,50840.0,8965.0,37216.0,45679.0,31381.0,1870.0,1793.0,72372.0
2020-07-12,18795.0,63060.0,7175.0,1014.0,13115.0,198804.0,12946.0,253908.0,2014.0,7290.0,170752.0,3772.0,3672.0,4229.0,25611.0,242827.0,1865.0,4842.0,1173.0,673.0,50921.0,8965.0,37521.0,46221.0,32079.0,1893.0,1827.0,72680.0
2020-07-13,18847.0,63103.0,7252.0,1021.0,13174.0,198963.0,12946.0,255953.0,2014.0,7292.0,170752.0,3803.0,3722.0,4234.0,25628.0,243061.0,1869.0,4925.0,1173.0,673.0,51022.0,8965.0,37891.0,46512.0,32535.0,1901.0,1841.0,72786.0
2020-07-14,18859.0,63327.0,7411.0,1022.0,13238.0,199375.0,13037.0,256619.0,2014.0,7293.0,172377.0,3826.0,3775.0,4247.0,25638.0,243230.0,1874.0,4956.0,1174.0,673.0,51093.0,8981.0,38190.0,46818.0,32948.0,1902.0,1849.0,72956.0
2020-07-15,19060.0,63534.0,7645.0,1022.0,13341.0,199726.0,13061.0,257494.0,2015.0,7293.0,172377.0,3883.0,3827.0,4263.0,25670.0,243344.0,1875.0,5056.0,1178.0,673.0,51146.0,8984.0,38457.0,47051.0,33585.0,1908.0,1859.0,73268.0
2020-07-16,19115.0,63794.0,7877.0,1023.0,13475.0,200260.0,13092.0,258855.0,2016.0,7293.0,173304.0,3910.0,3953.0,4263.0,25683.0,243506.0,1882.0,5056.0,1178.0,673.0,51252.0,9001.0,38780.0,47426.0,34226.0,1927.0,1878.0,73555.0
2020-07-17,19268.0,64020.0,8144.0,1031.0,13612.0,200843.0,13124.0,260255.0,2016.0,7293.0,173838.0,3939.0,4039.0,4279.0,25698.0,243736.0,1902.0,5122.0,1179.0,673.0,51351.0,9011.0,39054.0,47765.0,35003.0,1951.0,1897.0,73823.0
2020-07-18,19406.0,64294.0,8442.0,1031.0,13742.0,201372.0,13173.0,260255.0,2020.0,7301.0,174674.0,3964.0,4137.0,4293.0,25730.0,243967.0,1908.0,5285.0,1185.0,673.0,51454.0,9015.0,39407.0,48077.0,35802.0,1965.0,1916.0,74107.0
2020-07-19,19508.0,64424.0,8638.0,1037.0,13855.0,201574.0,13173.0,260255.0,2021.0,7318.0,174674.0,3983.0,4235.0,4315.0,25750.0,244216.0,1915.0,5409.0,1189.0,674.0,51581.0,9015.0,39746.0,48390.0,36691.0,1976.0,1940.0,74298.0
2020-07-20,19571.0,64488.0,8733.0,1038.0,13945.0,201823.0,13173.0,264836.0,2021.0,7338.0,174674.0,4007.0,4354.0,4333.0,25760.0,244434.0,1932.0,5483.0,1192.0,674.0,51725.0,9015.0,40104.0,48636.0,37458.0,1979.0,1946.0,74408.0
2020-07-21,19679.0,64931.0,8929.0,1038.0,14098.0,202345.0,13262.0,266194.0,2021.0,7340.0,176754.0,4012.0,4370.0,4347.0,25766.0,244624.0,1947.0,5605.0,1192.0,675.0,51910.0,9028.0,40383.0,48771.0,38139.0,1980.0,1953.0,74539.0
2020-07-22,19818.0,65076.0,9254.0,1040.0,14324.0,202799.0,13302.0,267551.0,2022.0,7351.0,177338.0,4048.0,4422.0,4366.0,25802.0,244752.0,1949.0,5725.0,1193.0,675.0,52073.0,9038.0,40782.0,48898.0,39133.0,2021.0,1977.0,74765.0
2020-07-23,19958.0,65629.0,9584.0,1040.0,14570.0,203368.0,13350.0,270166.0,2025.0,7362.0,178336.0,4077.0,4530.0,4380.0,25819.0,245032.0,1960.0,5854.0,1197.0,677.0,52241.0,9053.0,41162.0,49150.0,40163.0,2058.0,2015.0,75062.0
2020-07-24,20122.0,66068.0,9853.0,1045.0,14800.0,204183.0,13390.0,272421.0,2027.0,7372.0,179398.0,4110.0,4634.0,4398.0,25826.0,245338.0,1960.0,5952.0,1203.0,678.0,52404.0,9062.0,41580.0,49379.0,41275.0,2089.0,2033.0,75282.0
2020-07-25,20229.0,66564.0,10123.0,1047.0,15081.0,204964.0,13438.0,272421.0,2028.0,7380.0,180528.0,4135.0,4715.0,4424.0,25845.0,245590.0,1986.0,6056.0,1205.0,680.0,52595.0,9085.0,42038.0,49692.0,42394.0,2118.0,2052.0,75544.0
2020-07-26,20349.0,66793.0,10312.0,1053.0,15212.0,205269.0,13438.0,272421.0,2033.0,7388.0,180528.0,4166.0,4792.0,4435.0,25869.0,245864.0,2001.0,6189.0,1206.0,684.0,52732.0,9085.0,42622.0,49955.0,43678.0,2141.0,2066.0,75682.0
2020-07-27,20486.0,66977.0,10427.0,1057.0,15324.0,205609.0,13438.0,278782.0,2034.0,7393.0,180528.0,4193.0,4857.0,4448.0,25881.0,246118.0,2008.0,6272.0,1219.0,698.0,52946.0,9085.0,43065.0,50164.0,44798.0,2179.0,2082.0,75724.0
2020-07-28,20550.0,67572.0,10621.0,1060.0,15516.0,206242.0,13547.0,280610.0,2038.0,7398.0,183079.0,4227.0,4881.0,4456.0,25892.0,246286.0,2019.0,6321.0,1220.0,699.0,53151.0,9117.0,43402.0,50299.0,45902.0,2181.0,2087.0,75795.0
2020-07-29,20682.0,68257.0,10871.0,1067.0,15799.0,206926.0,13577.0,282641.0,2038.0,7404.0,183804.0,4279.0,4923.0,4465.0,25929.0,246488.0,2027.0,6375.0,1220.0,705.0,53374.0,9132.0,43904.0,50410.0,47053.0,2204.0,2101.0,76078.0
2020-07-30,20846.0,68960.0,11155.0,1080.0,16093.0,207828.0,13634.0,285430.0,2042.0,7414.0,185196.0,4336.0,4993.0,4484.0,25942.0,246776.0,2043.0,6533.0,1224.0,718.0,53621.0,9150.0,44416.0,50613.0,48235.0,2245.0,2115.0,76379.0
2020-07-31,21009.0,69595.0,11420.0,1084.0,16342.0,208698.0,13725.0,288522.0,2051.0,7423.0,186573.0,4401.0,5071.0,4505.0,26027.0,247158.0,2062.0,6616.0,1228.0,727.0,53963.0,9172.0,45031.0,50868.0,49591.0,2265.0,2139.0,76681.0
2020-08-01,21098.0,70279.0,11690.0,1114.0,16574.0,209653.0,13789.0,288522.0,2064.0,7432.0,187919.0,4477.0,5138.0,4505.0,26065.0,247537.0,2075.0,6695.0,1231.0,736.0,54301.0,9208.0,45688.0,51072.0,50886.0,2292.0,2165.0,76939.0
2020-08-02,21224.0,70588.0,11836.0,1124.0,16699.0,209893.0,13789.0,288522.0,2072.0,7443.0,187919.0,4587.0,5224.0,4526.0,26109.0,247832.0,2093.0,6695.0,1238.0,754.0,54732.0,9208.0,46346.0,51310.0,52111.0,2337.0,2171.0,77242.0
2020-08-03,21309.0,70736.0,11955.0,1150.0,16800.0,210402.0,13789.0,297054.0,2079.0,7453.0,187919.0,4662.0,5260.0,4535.0,26162.0,248070.0,2110.0,6695.0,1243.0,769.0,55043.0,9208.0,46894.0,51463.0,53186.0,2344.0,2180.0,77280.0
2020-08-04,21341.0,71530.0,11955.0,1155.0,17008.0,211281.0,13996.0,302814.0,2080.0,7466.0,191295.0,4737.0,5296.0,4544.0,26208.0,248229.0,2120.0,6864.0,1246.0,783.0,55415.0,9268.0,47469.0,51569.0,54009.0,2354.0,2181.0,77445.0
2020-08-05,21472.0,72343.0,12159.0,1180.0,17286.0,212022.0,14073.0,305767.0,2091.0,7483.0,192334.0,4855.0,5318.0,4553.0,26253.0,248419.0,2137.0,6917.0,1249.0,799.0,55955.0,9333.0,48149.0,51681.0,55241.0,2368.0,2190.0,77778.0
2020-08-06,21575.0,73110.0,12414.0,1195.0,17529.0,213762.0,14185.0,309855.0,2113.0,7512.0,194029.0,4973.0,5376.0,4564.0,26303.0,248803.0,2147.0,7007.0,1257.0,820.0,56381.0,9362.0,48789.0,51848.0,56550.0,2417.0,2208.0,78203.0
2020-08-07,21689.0,73879.0,12717.0,1208.0,17740.0,214926.0,14306.0,314362.0,2124.0,7532.0,195633.0,5123.0,5404.0,4597.0,26372.0,249204.0,2171.0,7073.0,1275.0,839.0,56982.0,9409.0,49515.0,52061.0,57895.0,2480.0,2223.0,78581.0
2020-08-08,21819.0,74650.0,13014.0,1222.0,18060.0,215921.0,14442.0,314362.0,2133.0,7554.0,197921.0,5270.0,5466.0,4621.0,26470.0,249756.0,2194.0,7113.0,1281.0,889.0,57501.0,9468.0,50324.0,52351.0,59273.0,2523.0,2233.0,78961.0
2020-08-09,21935.0,74954.0,13343.0,1233.0,18235.0,216625.0,14442.0,314362.0,2147.0,7568.0,197921.0,5421.0,5543.0,4653.0,26644.0,250103.0,2231.0,7113.0,1288.0,929.0,57987.0,9468.0,51167.0,52537.0,60623.0,2566.0,2247.0,79221.0
2020-08-10,22011.0,75076.0,13396.0,1242.0,18355.0,216942.0,14442.0,322980.0,2152.0,7584.0,197921.0,5623.0,5604.0,4696.0,26712.0,250566.0,2252.0,7113.0,1290.0,983.0,58564.0,9468.0,51791.0,52668.0,61768.0,2596.0,2249.0,79294.0
2020-08-11,22122.0,75949.0,13512.0,1252.0,18494.0,218021.0,14815.0,326612.0,2158.0,7601.0,202775.0,5749.0,5649.0,4731.0,26768.0,250825.0,2265.0,7216.0,1293.0,1006.0,59139.0,9638.0,52410.0,52825.0,62547.0,2599.0,2255.0,79490.0
2020-08-12,22260.0,76666.0,13722.0,1277.0,18783.0,219203.0,14959.0,329784.0,2167.0,7623.0,204172.0,5942.0,5740.0,4746.0,26801.0,251237.0,2283.0,7242.0,1303.0,1035.0,59918.0,9684.0,52961.0,52945.0,63762.0,2615.0,2272.0,79907.0
2020-08-13,22501.0,77275.0,13893.0,1291.0,19075.0,220724.0,15070.0,337334.0,2174.0,7642.0,206696.0,6177.0,5870.0,4768.0,26838.0,251713.0,2309.0,7300.0,1303.0,1084.0,60572.0,9750.0,53676.0,53223.0,65177.0,2690.0,2303.0,80351.0
2020-08-14,22730.0,77944.0,14069.0,1305.0,19401.0,222176.0,15214.0,342813.0,2174.0,7683.0,209365.0,6381.0,6050.0,4813.0,26929.0,252235.0,2330.0,7368.0,1307.0,1139.0,61149.0,9783.0,54487.0,53548.0,66631.0,2739.0,2332.0,80714.0
2020-08-15,22951.0,78531.0,14243.0,1318.0,19693.0,223515.0,15379.0,342813.0,2177.0,7700.0,212211.0,6632.0,6258.0,4853.0,26995.0,252809.0,2352.0,7405.0,1308.0,1170.0,61785.0,9850.0,55319.0,53783.0,68046.0,2801.0,2369.0,81058.0
2020-08-16,23211.0,78694.0,14333.0,1332.0,19891.0,224233.0,15483.0,342813.0,2184.0,7720.0,215521.0,6858.0,6420.0,4877.0,27191.0,253438.0,2386.0,7439.0,1315.0,1242.0,62437.0,9850.0,56090.0,53981.0,69374.0,2855.0,2401.0,81284.0
2020-08-17,23373.0,78826.0,14365.0,1332.0,20012.0,224714.0,15617.0,359082.0,2190.0,7731.0,218536.0,7075.0,6571.0,4916.0,27257.0,253915.0,2416.0,7439.0,1322.0,1305.0,62943.0,9850.0,56684.0,54102.0,70461.0,2902.0,2416.0,81347.0
2020-08-18,23717.0,79533.0,14500.0,1351.0,20202.0,226145.0,15740.0,364196.0,2192.0,7752.0,219029.0,7222.0,6656.0,4970.0,27313.0,254235.0,2436.0,7469.0,1323.0,1373.0,63424.0,10004.0,57279.0,54234.0,71194.0,2907.0,2438.0,81521.0
2020-08-19,23875.0,80258.0,14669.0,1359.0,20483.0,226914.0,15855.0,370867.0,2200.0,7776.0,221267.0,7472.0,6855.0,4970.0,27499.0,254636.0,2474.0,7499.0,1323.0,1422.0,63911.0,10060.0,57876.0,54448.0,72208.0,2922.0,2456.0,81835.0
2020-08-20,24300.0,80870.0,14820.0,1385.0,20798.0,228621.0,15940.0,377906.0,2207.0,7776.0,225043.0,7684.0,7074.0,5002.0,27547.0,255278.0,2496.0,7566.0,1326.0,1469.0,64463.0,10111.0,58611.0,54701.0,73617.0,3022.0,2493.0,82186.0
2020-08-21,24608.0,81451.0,14962.0,1395.0,21045.0,230948.0,16056.0,386054.0,2227.0,7842.0,229814.0,7934.0,7329.0,5046.0,27676.0,256118.0,2528.0,7637.0,1327.0,1509.0,64992.0,10162.0,59378.0,54992.0,74963.0,3102.0,2536.0,82519.0
2020-08-22,24883.0,81961.0,15131.0,1406.0,21551.0,232082.0,16127.0,386054.0,2244.0,7871.0,234400.0,8138.0,7594.0,5098.0,27755.0,257065.0,2564.0,7704.0,1330.0,1545.0,65526.0,10197.0,60281.0,55211.0,76355.0,3225.0,2574.0,82817.0
2020-08-23,25099.0,82164.0,15227.0,1417.0,21790.0,232864.0,16127.0,386054.0,2265.0,7871.0,238002.0,8381.0,7900.0,5133.0,27908.0,258136.0,2594.0,7704.0,1333.0,1576.0,66034.0,10197.0,61181.0,55452.0,77544.0,3316.0,2617.0,82977.0
2020-08-24,25239.0,82279.0,15287.0,1421.0,21923.0,233575.0,16127.0,405436.0,2272.0,7871.0,242899.0,8664.0,8175.0,5155.0,27969.0,259345.0,2635.0,7704.0,1337.0,1611.0,66490.0,10197.0,61762.0,55597.0,78525.0,3356.0,2651.0,83034.0
2020-08-25,25547.0,82887.0,15386.0,1451.0,22181.0,234853.0,16397.0,412553.0,2275.0,7938.0,244854.0,8819.0,8311.0,5191.0,28116.0,260298.0,2673.0,7794.0,1337.0,1668.0,67062.0,10323.0,62310.0,55720.0,79330.0,3424.0,2665.0,83208.0
2020-08-26,25838.0,83414.0,15589.0,1474.0,22548.0,236429.0,16480.0,419849.0,2294.0,7981.0,248158.0,8987.0,8530.0,5215.0,28201.0,261174.0,2694.0,7838.0,1342.0,1706.0,67476.0,10395.0,63073.0,55912.0,80390.0,3452.0,2686.0,83431.0
2020-08-27,26154.0,83940.0,15751.0,1481.0,22951.0,237936.0,16537.0,429507.0,2311.0,8002.0,253587.0,9280.0,8888.0,5288.0,28363.0,262540.0,2726.0,7928.0,1360.0,1752.0,68046.0,10454.0,63802.0,56274.0,81646.0,3536.0,2722.0,83675.0
2020-08-28,26381.0,84475.0,15908.0,1481.0,23300.0,239507.0,16627.0,439286.0,2325.0,8019.0,259698.0,9531.0,9192.0,5379.0,28453.0,263949.0,2762.0,6543.0,1366.0,1789.0,68556.0,10505.0,64689.0,56673.0,83150.0,3626.0,2755.0,83877.0
2020-08-29,26763.0,85089.0,16065.0,1481.0,23777.0,240986.0,16700.0,439286.0,2343.0,8042.0,267077.0,9800.0,9549.0,5511.0,28579.0,265409.0,2810.0,6580.0,1375.0,1821.0,69063.0,10543.0,65480.0,57074.0,84468.0,3728.0,2797.0,84056.0
2020-08-30,26937.0,85284.0,16164.0,1483.0,24094.0,241771.0,16700.0,439286.0,2363.0,8049.0,272530.0,9977.0,9861.0,5669.0,28720.0,266853.0,2839.0,6580.0,1375.0,1849.0,69563.0,10543.0,66239.0,57448.0,85833.0,3842.0,2834.0,84187.0
2020-08-31,27218.0,85401.0,16190.0,1487.0,24367.0,242381.0,16700.0,462858.0,2373.0,8077.0,277943.0,10134.0,10123.0,5961.0,28760.0,268218.0,2874.0,6625.0,1393.0,1864.0,70071.0,10543.0,66870.0,57768.0,86785.0,3876.0,2865.0,84235.0
2020-09-01,27404.0,86035.0,16266.0,1488.0,24618.0,243599.0,16985.0,470973.0,2375.0,8086.0,281025.0,10317.0,10269.0,6139.0,28811.0,269214.0,2906.0,6677.0,1396.0,1885.0,70596.0,10644.0,67372.0,58012.0,87540.0,3917.0,2892.0,84397.0
2020-09-02,27741.0,86604.0,16266.0,1490.0,25117.0,244855.0,17084.0,479554.0,2395.0,8142.0,286007.0,10524.0,10414.0,6257.0,29025.0,270189.0,2929.0,6677.0,1404.0,1911.0,71057.0,10783.0,67922.0,58243.0,88593.0,3989.0,2933.0,84569.0
2020-09-03,28183.0,87178.0,16454.0,1495.0,25773.0,246166.0,17195.0,488513.0,2415.0,8161.0,293024.0,10757.0,10725.0,6622.0,29114.0,271515.0,2958.0,6745.0,1406.0,1932.0,71971.0,10871.0,68517.0,58633.0,89891.0,4042.0,2988.0,84782.0
2020-09-04,28495.0,87836.0,16617.0,1498.0,26452.0,247619.0,17374.0,498989.0,2441.0,8200.0,300181.0,10998.0,11094.0,6923.0,29206.0,272912.0,2978.0,6745.0,1410.0,1966.0,72392.0,11035.0,69129.0,59051.0,91256.0,4163.0,3041.0,85068.0
2020-09-05,28766.0,88551.0,16775.0,1498.0,27249.0,248997.0,17547.0,498989.0,2456.0,8225.0,309156.0,11200.0,11428.0,7382.0,29303.0,274644.0,3004.0,6854.0,1416.0,1985.0,73136.0,11120.0,69820.0,59457.0,92595.0,4300.0,3088.0,85330.0
2020-09-06,28974.0,88873.0,16954.0,1507.0,27752.0,249985.0,17547.0,498989.0,2490.0,8225.0,317706.0,11386.0,11739.0,7892.0,29534.0,276338.0,3040.0,6854.0,1425.0,2015.0,73790.0,11120.0,70387.0,59943.0,93864.0,4526.0,3131.0,85501.0
2020-09-07,29194.0,89028.0,17050.0,1509.0,28156.0,250799.0,17547.0,525549.0,2515.0,8225.0,324777.0,11524.0,11964.0,8387.0,29672.0,277634.0,3083.0,6896.0,1428.0,2040.0,74715.0,11120.0,70824.0,60258.0,95014.0,4614.0,3174.0,85568.0
2020-09-08,29705.0,89945.0,17146.0,1510.0,28716.0,252298.0,18113.0,534513.0,2531.0,8327.0,328980.0,11663.0,12081.0,8963.0,29774.0,278784.0,3100.0,6950.0,1429.0,2077.0,75512.0,11387.0,71126.0,60507.0,95897.0,4636.0,3190.0,85753.0
2020-09-09,30200.0,90791.0,17313.0,1511.0,29877.0,253474.0,18356.0,543379.0,2563.0,8337.0,335524.0,11832.0,12285.0,9304.0,30080.0,280153.0,3131.0,6974.0,1432.0,2100.0,76475.0,11519.0,71526.0,60895.0,97033.0,4727.0,3232.0,85991.0
2020-09-10,30954.0,91716.0,17435.0,1514.0,31036.0,255366.0,18607.0,554143.0,2585.0,8430.0,344101.0,12080.0,12626.0,9715.0,30164.0,281583.0,3163.0,7023.0,1443.0,2163.0,77615.0,11624.0,71947.0,61541.0,98304.0,4888.0,3312.0,86305.0
